OverallQual,Neighborhood_encoded,GrLivArea,TotalBsmtSF,GarageArea,YearBuilt,GarageCars,1stFlrSF,MSSubClass_encoded,FullBath,GarageYrBlt,ExterQual_TA,YearRemodAdd,KitchenQual_TA,ExterQual_Gd,TotRmsAbvGrd,2ndFlrSF,KitchenQual_Gd,Exterior2nd_encoded,Foundation_PConc,FireplaceQu_None,Fireplaces,BsmtQual_TA,LotArea,BsmtFinSF1,BsmtQual_Gd,GarageFinish_Unf,OpenPorchSF,Exterior1st_encoded,HeatingQC_Ex,BsmtQual_Ex,BsmtUnfSF,GarageType_Attchd,GarageType_Detchd,GarageFinish_Fin,OverallCond,Foundation_CBlock,WoodDeckSF,GarageFinish_RFn,BsmtFinType1_GLQ,KitchenQual_Ex,MSZoning_RM,MasVnrArea,HalfBath,HeatingQC_TA,LotShape_Reg,CentralAir_Y,MasVnrType_None,SaleType_New,SaleCondition_Partial
5,125026.82266251187,1505,883,240,1940,1,988,143355.16004825375,1,1940.0,1.0,1982,1.0,0.0,8,517,0.0,149832.2365964435,0.0,1.0,0,1.0,9144,399,0.0,1.0,0,149450.79509063665,0.0,0.0,484,0.0,1.0,0.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0
7,128324.91096764662,1922,0,672,2003,2,495,148137.92470090053,3,2003.0,0.0,2003,0.0,1.0,7,1427,1.0,167674.37296794492,0.0,0.0,1,0.0,7301,0,0.0,0.0,0,163093.5197072826,1.0,0.0,0,0.0,0.0,0.0,5,0.0,0,1.0,0.0,0.0,0.0,500.0,0,0.0,1.0,1.0,0.0,0.0,0.0
6,105437.41228136978,987,483,264,1972,1,483,138781.1879581992,1,1972.0,1.0,2007,0.0,0.0,5,504,1.0,167674.37296794492,0.0,1.0,0,1.0,1680,162,0.0,1.0,0,163093.5197072826,0.0,0.0,321,0.0,1.0,0.0,8,1.0,250,0.0,0.0,0.0,1.0,510.0,1,0.0,1.0,1.0,0.0,0.0,0.0
6,189027.88359232503,1574,796,566,1976,2,790,239909.0510660367,2,1976.0,1.0,1976,1.0,0.0,6,784,0.0,167674.37296794492,1.0,0.0,1,0.0,18800,712,1.0,0.0,111,163093.5197072826,0.0,0.0,84,1.0,0.0,1.0,5,0.0,306,0.0,1.0,0.0,0.0,120.0,1,1.0,0.0,1.0,0.0,0.0,0.0
5,100558.22792898362,1344,672,468,1920,1,672,166819.45313884038,1,1964.0,1.0,1997,1.0,0.0,6,672,0.0,214512.41271653058,0.0,1.0,0,1.0,10690,456,0.0,1.0,128,213810.05460707544,0.0,0.0,216,0.0,1.0,0.0,7,1.0,0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0
6,145878.23747317135,1394,1394,514,1963,2,1394,185223.20977053,1,1963.0,1.0,1963,1.0,0.0,6,0,0.0,168130.415463841,0.0,0.0,2,0.0,9500,609,1.0,0.0,76,175951.59962068568,0.0,0.0,785,1.0,0.0,0.0,5,1.0,0,1.0,0.0,0.0,0.0,247.0,1,0.0,0.0,1.0,0.0,0.0,0.0
6,145878.23747317135,1431,1099,296,1962,1,1431,169814.79159017815,1,1962.0,1.0,1962,1.0,0.0,6,0,0.0,168130.415463841,0.0,0.0,1,0.0,9150,371,1.0,0.0,110,175951.59962068568,0.0,0.0,728,0.0,0.0,0.0,5,1.0,64,1.0,1.0,0.0,0.0,305.0,0,0.0,0.0,1.0,0.0,0.0,0.0
5,145878.23747317135,1268,1268,244,1954,1,1268,185223.20977053,1,1954.0,1.0,1954,1.0,0.0,7,0,0.0,167674.37296794492,1.0,0.0,1,1.0,7800,540,0.0,0.0,98,163093.5197072826,0.0,0.0,728,1.0,0.0,1.0,6,0.0,0,0.0,0.0,0.0,0.0,200.0,0,0.0,1.0,1.0,0.0,0.0,0.0
5,145878.23747317135,1287,1063,576,1959,2,1287,185223.20977053,1,1997.0,1.0,2006,0.0,0.0,7,0,1.0,148419.07240851008,0.0,0.0,1,1.0,9830,72,0.0,0.0,17,149871.79960697473,1.0,0.0,733,0.0,1.0,1.0,7,1.0,364,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
6,192824.3949363408,1664,953,460,2000,2,953,239909.0510660367,2,2000.0,1.0,2000,1.0,0.0,7,711,0.0,214512.41271653058,1.0,0.0,1,0.0,8121,0,1.0,0.0,40,213810.05460707544,1.0,0.0,953,1.0,0.0,0.0,5,0.0,100,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0
4,212341.06662972306,1588,0,680,1959,2,1120,143355.16004825375,2,1991.0,1.0,1959,1.0,0.0,7,468,0.0,168130.415463841,0.0,0.0,1,0.0,17120,0,0.0,0.0,59,150886.18621977826,0.0,0.0,0,0.0,1.0,1.0,4,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0
6,186536.79187429376,752,744,264,1984,1,752,200733.55595135537,1,1984.0,1.0,1984,1.0,0.0,4,0,0.0,168130.415463841,0.0,1.0,0,0.0,7175,623,1.0,1.0,0,175951.59962068568,0.0,0.0,0,1.0,0.0,0.0,5,1.0,353,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0
5,145878.23747317135,1319,608,270,1953,1,1319,185223.20977053,1,1953.0,1.0,1953,1.0,0.0,5,0,0.0,149832.2365964435,1.0,1.0,0,1.0,10634,428,0.0,1.0,0,149450.79509063665,0.0,0.0,0,1.0,0.0,0.0,6,0.0,66,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0
7,197943.08974006787,1928,847,434,2003,2,847,239909.0510660367,2,2003.0,0.0,2004,0.0,1.0,8,1081,1.0,214512.41271653058,1.0,0.0,1,0.0,8200,0,1.0,0.0,48,213810.05460707544,1.0,0.0,847,0.0,0.0,1.0,5,0.0,100,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0
1,128324.91096764662,904,683,0,1922,0,904,96075.68033176576,0,0.0,0.0,1950,0.0,0.0,4,0,0.0,148419.07240851008,0.0,1.0,0,0.0,10020,350,0.0,0.0,0,149871.79960697473,0.0,0.0,333,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0
5,197943.08974006787,914,870,576,1996,2,914,148137.92470090053,1,1998.0,0.0,1996,1.0,1.0,5,0,0.0,214512.41271653058,1.0,1.0,0,0.0,8846,298,1.0,1.0,0,213810.05460707544,1.0,0.0,572,0.0,1.0,0.0,5,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
8,225276.7062524152,2466,1580,610,2004,2,1580,239909.0510660367,3,2004.0,0.0,2005,0.0,1.0,8,886,1.0,229930.4996504683,1.0,0.0,1,0.0,11143,0,1.0,0.0,214,231524.77253199657,1.0,0.0,1580,1.0,0.0,0.0,5,0.0,159,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
9,309470.67773643613,1856,1856,834,2010,3,1856,185223.20977053,1,2010.0,0.0,2010,0.0,1.0,8,0,0.0,214512.41271653058,1.0,0.0,1,0.0,11394,1445,0.0,0.0,0,213810.05460707544,1.0,1.0,411,1.0,0.0,1.0,2,0.0,113,0.0,1.0,1.0,0.0,350.0,1,0.0,1.0,1.0,0.0,1.0,1.0
6,192824.3949363408,1800,982,463,2000,2,1007,239909.0510660367,2,2000.0,1.0,2000,1.0,0.0,7,793,0.0,214512.41271653058,1.0,0.0,1,0.0,8123,0,1.0,0.0,63,213810.05460707544,1.0,0.0,982,1.0,0.0,1.0,5,0.0,100,0.0,0.0,0.0,0.0,16.0,1,0.0,0.0,1.0,0.0,0.0,0.0
5,142895.63805389646,1691,1026,308,1924,1,1026,143355.16004825375,2,1924.0,1.0,1950,0.0,0.0,6,665,1.0,148419.07240851008,0.0,0.0,1,1.0,5000,218,0.0,1.0,0,194518.646991199,0.0,0.0,808,0.0,1.0,0.0,6,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0
7,225276.7062524152,1301,1293,572,2006,2,1301,185223.20977053,2,2006.0,0.0,2006,0.0,1.0,5,0,1.0,214512.41271653058,1.0,0.0,1,0.0,7200,0,1.0,0.0,121,213810.05460707544,1.0,0.0,1293,1.0,0.0,0.0,5,0.0,216,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0
7,197943.08974006787,1797,939,639,2006,2,939,239909.0510660367,2,2006.0,0.0,2006,0.0,1.0,8,858,1.0,214512.41271653058,1.0,1.0,0,0.0,9245,0,1.0,0.0,53,213810.05460707544,1.0,0.0,939,1.0,0.0,0.0,5,0.0,144,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0
6,186536.79187429376,784,784,360,1928,2,784,109777.54745558939,1,1950.0,1.0,1950,1.0,0.0,5,0,0.0,148419.07240851008,0.0,1.0,0,0.0,9000,0,0.0,1.0,0,149871.79960697473,0.0,0.0,784,0.0,1.0,0.0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,1.0,0.0,0.0
6,212341.06662972306,1953,1580,501,1992,2,1079,239909.0510660367,2,1992.0,0.0,1992,0.0,1.0,9,874,1.0,167674.37296794492,1.0,0.0,2,0.0,53107,985,1.0,0.0,231,163093.5197072826,1.0,0.0,595,1.0,0.0,1.0,5,0.0,216,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0
8,194708.7836603599,1269,1256,430,2004,2,1269,200733.55595135537,2,2004.0,0.0,2005,0.0,1.0,6,0,1.0,214512.41271653058,1.0,0.0,1,0.0,3182,24,1.0,0.0,20,213810.05460707544,1.0,0.0,1232,1.0,0.0,1.0,5,0.0,146,0.0,1.0,0.0,0.0,16.0,0,0.0,1.0,1.0,0.0,0.0,0.0
5,128324.91096764662,1184,658,0,1910,0,658,143355.16004825375,1,0.0,1.0,1996,1.0,0.0,8,526,0.0,214512.41271653058,1.0,1.0,0,1.0,8410,0,0.0,0.0,151,149871.79960697473,0.0,0.0,658,0.0,0.0,0.0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0
6,128324.91096764662,1125,1041,352,1976,1,1125,169814.79159017815,1,1977.0,1.0,1976,1.0,0.0,6,0,0.0,149832.2365964435,0.0,0.0,1,1.0,7200,631,0.0,1.0,0,149450.79509063665,1.0,0.0,410,0.0,1.0,0.0,6,1.0,296,0.0,0.0,0.0,0.0,255.0,0,0.0,1.0,1.0,0.0,0.0,0.0
7,197943.08974006787,1479,1468,577,1999,2,1479,185223.20977053,2,1999.0,0.0,2000,0.0,1.0,6,0,1.0,214512.41271653058,1.0,1.0,0,0.0,9382,0,1.0,0.0,25,213810.05460707544,1.0,0.0,1468,1.0,0.0,0.0,5,0.0,120,1.0,0.0,0.0,0.0,125.0,0,0.0,0.0,1.0,0.0,0.0,0.0
10,315920.0010227745,2332,1682,846,2007,3,1742,239909.0510660367,2,2008.0,0.0,2008,0.0,0.0,9,590,0.0,214512.41271653058,1.0,0.0,1,0.0,12474,1280,0.0,0.0,134,213810.05460707544,1.0,1.0,402,0.0,0.0,1.0,5,0.0,196,0.0,1.0,1.0,0.0,272.0,1,0.0,1.0,1.0,0.0,1.0,1.0
5,128324.91096764662,1367,861,384,1900,1,961,143355.16004825375,1,1978.0,1.0,1950,1.0,0.0,7,406,0.0,149832.2365964435,0.0,1.0,0,1.0,8405,241,0.0,1.0,130,149450.79509063665,1.0,0.0,229,0.0,1.0,0.0,8,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0
6,156370.3674584998,1961,804,560,2001,2,804,239909.0510660367,2,2001.0,1.0,2002,0.0,0.0,7,1157,1.0,214512.41271653058,1.0,0.0,1,0.0,12209,690,0.0,0.0,192,213810.05460707544,1.0,1.0,114,0.0,0.0,1.0,5,0.0,125,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0
5,145878.23747317135,882,0,294,1959,1,882,185223.20977053,1,1959.0,1.0,1959,1.0,0.0,5,0,0.0,149832.2365964435,0.0,1.0,0,0.0,8339,0,0.0,0.0,0,149450.79509063665,0.0,0.0,0,1.0,0.0,0.0,7,0.0,0,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,0.0
4,125026.82266251187,788,788,0,1941,0,788,96075.68033176576,1,0.0,1.0,1950,1.0,0.0,4,0,0.0,161431.5727475966,0.0,0.0,2,1.0,7446,266,0.0,0.0,0,150886.18621977826,0.0,0.0,522,0.0,0.0,0.0,5,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0
5,128318.41942542572,1034,735,240,1940,1,735,143355.16004825375,1,1940.0,1.0,1950,1.0,0.0,5,299,0.0,149832.2365964435,0.0,1.0,0,1.0,10134,0,0.0,1.0,39,149450.79509063665,0.0,0.0,735,0.0,1.0,0.0,6,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0
5,128324.91096764662,1144,1144,596,1956,1,1144,185223.20977053,1,1956.0,1.0,1956,1.0,0.0,6,0,0.0,148419.07240851008,0.0,1.0,0,1.0,9571,739,0.0,1.0,0,149871.79960697473,0.0,0.0,405,1.0,0.0,0.0,6,1.0,44,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0
5,197943.08974006787,894,894,600,1972,2,894,185223.20977053,1,1985.0,1.0,1972,1.0,0.0,6,0,0.0,149832.2365964435,0.0,1.0,0,1.0,7200,777,0.0,0.0,0,149450.79509063665,0.0,0.0,117,0.0,1.0,0.0,5,1.0,215,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0
5,145878.23747317135,1812,864,264,1962,1,876,239909.0510660367,2,1962.0,1.0,1962,1.0,0.0,8,936,0.0,214512.41271653058,0.0,0.0,1,1.0,7590,540,0.0,0.0,168,213810.05460707544,0.0,0.0,324,1.0,0.0,0.0,5,1.0,0,1.0,0.0,0.0,0.0,288.0,0,1.0,1.0,1.0,0.0,0.0,0.0
5,100558.22792898362,1077,961,338,1920,1,1077,96075.68033176576,1,1920.0,1.0,1950,1.0,0.0,6,0,0.0,149832.2365964435,0.0,1.0,0,0.0,8967,0,0.0,1.0,0,149450.79509063665,0.0,0.0,961,0.0,1.0,0.0,2,0.0,0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0
7,225276.7062524152,1550,1092,438,2006,2,1112,239909.0510660367,2,2007.0,0.0,2007,0.0,1.0,7,438,1.0,229930.4996504683,1.0,1.0,0,0.0,8125,812,1.0,0.0,168,231524.77253199657,1.0,0.0,280,1.0,0.0,1.0,5,0.0,0,0.0,1.0,0.0,0.0,100.0,0,0.0,1.0,1.0,0.0,0.0,0.0
8,237739.82847840988,1288,1260,500,1996,2,1288,200733.55595135537,1,1996.0,0.0,1996,0.0,1.0,4,0,0.0,195699.84440310282,1.0,0.0,2,0.0,14963,786,1.0,0.0,30,194518.646991199,1.0,0.0,474,1.0,0.0,1.0,5,0.0,120,0.0,1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0
7,197943.08974006787,1310,1310,400,2005,2,1310,185223.20977053,2,2005.0,0.0,2005,0.0,1.0,6,0,1.0,214512.41271653058,1.0,0.0,1,0.0,8767,24,1.0,0.0,0,213810.05460707544,1.0,0.0,1286,1.0,0.0,1.0,5,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0
5,136912.1034900026,672,672,240,1940,1,672,96075.68033176576,1,1940.0,1.0,1997,1.0,0.0,4,0,0.0,148419.07240851008,1.0,1.0,0,1.0,10200,0,0.0,1.0,0,149871.79960697473,1.0,0.0,672,0.0,1.0,0.0,8,0.0,168,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0
8,334545.9727902473,2263,1141,420,1998,2,1165,239909.0510660367,2,1998.0,0.0,1998,0.0,1.0,10,1098,1.0,214512.41271653058,1.0,0.0,1,0.0,12090,0,1.0,0.0,123,213810.05460707544,0.0,0.0,1141,0.0,0.0,1.0,5,0.0,144,0.0,0.0,0.0,0.0,650.0,1,0.0,1.0,1.0,0.0,0.0,0.0
6,192824.3949363408,1572,806,373,1995,2,806,239909.0510660367,2,1995.0,1.0,1996,1.0,0.0,7,766,0.0,149832.2365964435,1.0,0.0,1,0.0,10364,0,1.0,0.0,40,149450.79509063665,0.0,0.0,806,0.0,0.0,1.0,5,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0
4,136912.1034900026,1620,1281,490,1976,2,1620,185223.20977053,2,1993.0,1.0,1993,1.0,0.0,8,0,0.0,168130.415463841,0.0,0.0,1,1.0,9991,1116,0.0,1.0,78,175951.59962068568,1.0,0.0,165,1.0,0.0,0.0,4,1.0,120,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
6,142895.63805389646,1639,1064,240,1936,1,1166,143355.16004825375,1,1936.0,1.0,1950,1.0,0.0,6,0,0.0,149832.2365964435,0.0,1.0,0,1.0,10480,0,0.0,1.0,0,149450.79509063665,1.0,0.0,1064,0.0,1.0,0.0,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0
6,210508.73201090217,1680,840,308,1915,1,840,166819.45313884038,2,1960.0,1.0,1976,1.0,0.0,8,840,0.0,168130.415463841,0.0,1.0,0,0.0,15576,0,1.0,1.0,0,149871.79960697473,1.0,0.0,840,1.0,0.0,0.0,7,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0
7,315920.0010227745,2172,1063,947,2006,3,1071,239909.0510660367,2,2006.0,0.0,2006,0.0,1.0,9,1101,1.0,214512.41271653058,1.0,0.0,1,0.0,14154,0,0.0,0.0,62,213810.05460707544,1.0,1.0,1063,1.0,0.0,0.0,5,0.0,192,1.0,0.0,0.0,0.0,350.0,1,0.0,1.0,1.0,0.0,1.0,1.0
8,225276.7062524152,2078,1034,836,2007,3,1050,239909.0510660367,2,2008.0,0.0,2008,0.0,1.0,8,1028,0.0,214512.41271653058,1.0,0.0,1,0.0,10800,789,0.0,0.0,102,213810.05460707544,1.0,1.0,245,1.0,0.0,1.0,5,0.0,0,0.0,1.0,1.0,0.0,100.0,1,0.0,1.0,1.0,0.0,1.0,1.0
5,128324.91096764662,1276,1276,350,1958,1,1276,185223.20977053,1,1958.0,1.0,1958,1.0,0.0,5,0,0.0,138762.30995354505,0.0,1.0,0,1.0,9571,0,0.0,1.0,0,107643.46493031757,0.0,0.0,1276,1.0,0.0,0.0,3,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0
5,192824.3949363408,1056,1056,572,1955,2,1056,129953.18142245663,1,1955.0,1.0,1955,1.0,0.0,5,0,0.0,148419.07240851008,0.0,1.0,0,1.0,34650,1056,0.0,0.0,0,149871.79960697473,0.0,0.0,0,1.0,0.0,1.0,5,1.0,264,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,1.0,0.0,0.0
7,225276.7062524152,1478,1470,484,2009,2,1478,185223.20977053,2,2009.0,0.0,2009,0.0,0.0,7,0,1.0,149832.2365964435,1.0,0.0,1,0.0,4403,578,0.0,0.0,144,149450.79509063665,1.0,1.0,892,1.0,0.0,1.0,5,0.0,0,0.0,1.0,0.0,0.0,432.0,1,0.0,0.0,1.0,0.0,1.0,1.0
5,128318.41942542572,1028,1008,360,1927,2,1028,96075.68033176576,1,1927.0,1.0,1950,1.0,0.0,5,0,0.0,161431.5727475966,0.0,0.0,1,1.0,8960,0,0.0,1.0,0,150886.18621977826,0.0,0.0,1008,0.0,1.0,0.0,6,1.0,0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0
7,186536.79187429376,2097,1080,678,1993,3,1080,239909.0510660367,2,1993.0,0.0,1993,0.0,1.0,9,1017,1.0,214512.41271653058,1.0,0.0,1,0.0,11228,50,1.0,1.0,187,213810.05460707544,1.0,0.0,499,1.0,0.0,0.0,5,0.0,196,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0
7,192824.3949363408,1340,1340,396,2007,2,1340,185223.20977053,2,2007.0,0.0,2007,0.0,1.0,6,0,1.0,214512.41271653058,1.0,1.0,0,0.0,8899,24,1.0,0.0,30,213810.05460707544,1.0,0.0,1316,1.0,0.0,1.0,5,0.0,100,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0
6,136912.1034900026,1400,672,440,1978,2,672,239909.0510660367,1,1978.0,1.0,1978,1.0,0.0,6,728,0.0,167674.37296794492,0.0,0.0,1,1.0,7844,209,0.0,0.0,0,163093.5197072826,0.0,0.0,463,1.0,0.0,1.0,7,1.0,0,0.0,0.0,0.0,0.0,203.0,1,1.0,1.0,1.0,0.0,0.0,0.0
6,210508.73201090217,2624,1370,864,1918,3,1370,166819.45313884038,2,1918.0,1.0,1950,1.0,0.0,10,1254,0.0,156096.18621977826,0.0,0.0,1,0.0,22420,1128,1.0,1.0,0,149871.79960697473,0.0,0.0,242,0.0,1.0,0.0,6,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0
5,128324.91096764662,1134,756,240,1940,1,756,143355.16004825375,1,1940.0,1.0,1950,1.0,0.0,7,378,0.0,149832.2365964435,0.0,1.0,0,1.0,8160,312,0.0,1.0,0,149450.79509063665,0.0,0.0,444,0.0,1.0,0.0,6,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0
5,145878.23747317135,1056,1056,304,1968,1,1056,185223.20977053,1,1968.0,1.0,1968,1.0,0.0,6,0,0.0,214512.41271653058,0.0,0.0,1,1.0,8450,775,0.0,1.0,85,213810.05460707544,1.0,0.0,281,1.0,0.0,0.0,6,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0
7,156370.3674584998,1344,1344,784,1997,4,1344,133722.64519076995,2,1997.0,1.0,1998,1.0,0.0,8,0,0.0,214512.41271653058,1.0,1.0,0,0.0,7060,1309,1.0,0.0,0,213810.05460707544,1.0,0.0,35,1.0,0.0,1.0,5,0.0,0,0.0,1.0,0.0,1.0,200.0,0,0.0,1.0,1.0,0.0,0.0,0.0
6,189027.88359232503,1602,1602,529,1977,2,1602,185223.20977053,2,1977.0,0.0,2000,0.0,1.0,8,0,1.0,229930.4996504683,0.0,0.0,1,0.0,16635,1246,1.0,0.0,0,231524.77253199657,0.0,0.0,356,1.0,0.0,1.0,7,1.0,240,0.0,0.0,0.0,0.0,126.0,0,0.0,0.0,1.0,0.0,0.0,0.0
5,156370.3674584998,988,988,520,1954,2,988,185223.20977053,1,1954.0,1.0,1954,1.0,0.0,4,0,0.0,167674.37296794492,0.0,1.0,0,1.0,21750,0,0.0,0.0,0,163093.5197072826,1.0,0.0,988,1.0,0.0,0.0,5,1.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0
8,334545.9727902473,2630,1470,696,1998,3,1470,239909.0510660367,2,1998.0,0.0,1998,0.0,1.0,8,1160,1.0,214512.41271653058,1.0,0.0,1,0.0,9200,986,1.0,0.0,66,213810.05460707544,0.0,0.0,484,1.0,0.0,1.0,5,0.0,0,0.0,1.0,0.0,0.0,473.0,1,0.0,1.0,1.0,0.0,0.0,0.0
6,145878.23747317135,1196,1196,297,1956,1,1196,185223.20977053,1,1956.0,1.0,1956,1.0,0.0,6,0,0.0,148419.07240851008,0.0,0.0,1,0.0,9000,616,1.0,0.0,44,149871.79960697473,0.0,0.0,580,1.0,0.0,0.0,5,1.0,0,1.0,0.0,0.0,0.0,74.0,0,0.0,1.0,1.0,0.0,0.0,0.0
7,128318.41942542572,1389,651,240,1946,1,707,239909.0510660367,1,1947.0,1.0,1992,1.0,0.0,6,682,0.0,167674.37296794492,0.0,0.0,2,1.0,3378,0,0.0,1.0,0,163093.5197072826,0.0,0.0,651,0.0,1.0,0.0,8,1.0,0,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0
7,186536.79187429376,1644,1518,569,1989,2,1644,169814.79159017815,2,1989.0,0.0,1989,0.0,1.0,5,0,1.0,148419.07240851008,1.0,0.0,1,0.0,12800,1518,1.0,0.0,0,149871.79960697473,0.0,0.0,0,1.0,0.0,1.0,5,0.0,80,0.0,1.0,0.0,0.0,145.0,0,0.0,1.0,1.0,0.0,0.0,0.0
4,145878.23747317135,907,907,352,1957,1,907,185223.20977053,1,1964.0,1.0,1957,1.0,0.0,5,0,0.0,149832.2365964435,0.0,1.0,0,1.0,8593,288,0.0,1.0,0,149450.79509063665,1.0,0.0,619,0.0,1.0,0.0,6,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
7,197943.08974006787,1208,1208,628,2007,2,1208,185223.20977053,2,2007.0,0.0,2007,0.0,1.0,6,0,1.0,214512.41271653058,1.0,1.0,0,0.0,6762,664,1.0,0.0,54,213810.05460707544,1.0,0.0,544,1.0,0.0,0.0,5,0.0,105,1.0,1.0,0.0,0.0,108.0,0,0.0,1.0,1.0,0.0,1.0,1.0
6,243927.12577844597,1412,1392,576,1988,2,1412,185223.20977053,2,1988.0,1.0,1988,0.0,0.0,6,0,1.0,167674.37296794492,0.0,0.0,1,0.0,11457,1005,1.0,1.0,0,163093.5197072826,0.0,0.0,387,1.0,0.0,0.0,5,1.0,0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,0.0
6,105437.41228136978,987,483,264,1971,1,483,138781.1879581992,1,1971.0,1.0,1971,1.0,0.0,4,504,0.0,167674.37296794492,0.0,1.0,0,1.0,1680,387,0.0,1.0,0,163093.5197072826,0.0,0.0,96,0.0,1.0,0.0,5,1.0,0,0.0,0.0,0.0,1.0,232.0,1,1.0,1.0,1.0,0.0,0.0,0.0
6,128318.41942542572,1198,901,0,1920,0,1088,143355.16004825375,1,0.0,1.0,1998,1.0,0.0,7,110,0.0,149832.2365964435,0.0,1.0,0,1.0,5586,0,0.0,0.0,98,149450.79509063665,0.0,0.0,901,0.0,0.0,0.0,7,0.0,0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
5,105437.41228136978,1365,765,440,1971,2,765,138781.1879581992,1,1971.0,1.0,1971,1.0,0.0,6,600,0.0,167674.37296794492,0.0,1.0,0,1.0,1920,471,0.0,1.0,36,163093.5197072826,1.0,0.0,294,0.0,1.0,0.0,5,1.0,240,0.0,0.0,0.0,1.0,376.0,1,0.0,1.0,1.0,0.0,0.0,0.0
6,192824.3949363408,1604,926,470,1997,2,926,239909.0510660367,2,1997.0,1.0,1998,1.0,0.0,7,678,0.0,214512.41271653058,1.0,0.0,1,0.0,10839,0,1.0,0.0,36,213810.05460707544,1.0,0.0,926,1.0,0.0,1.0,5,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0
