OverallQual,Neighborhood_encoded,GrLivArea,YearBuilt,TotalBsmtSF,GarageArea,GarageCars,1stFlrSF,MSSubClass_encoded,ExterQual_TA,GarageYrBlt,FullBath,YearRemodAdd,KitchenQual_TA,TotRmsAbvGrd,ExterQual_Gd,2ndFlrSF,Foundation_PConc,KitchenQual_Gd,BsmtQual_TA,FireplaceQu_None,Fireplaces,BsmtQual_Gd,Exterior2nd_encoded,LotArea,BsmtFinSF1,GarageFinish_Unf,OpenPorchSF,Exterior1st_encoded,HeatingQC_Ex,GarageType_Attchd,BsmtUnfSF,OverallCond,GarageFinish_Fin,BsmtQual_Ex,GarageType_Detchd,HeatingQC_TA,BsmtFinType1_GLQ,WoodDeckSF,KitchenQual_Ex,Foundation_CBlock,MSZoning_RM,FireplaceQu_Gd,HalfBath,MasVnrArea,GarageFinish_RFn,LotShape_Reg,MasVnrType_None,SaleCondition_Partial,SaleType_New
6,125026.82266251187,2134,1916,844,441,2,1445,192295.43697272782,1.0,1930.0,2,1994,0.0,10,0.0,689,0.0,1.0,1.0,1.0,0,0.0,161431.5727475966,11888,0,1.0,60,149871.79960697473,0.0,0.0,844,6,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
5,100558.22792898362,1192,1920,596,189,1,596,166819.45313884038,1.0,1920.0,1,1950,1.0,6,0.0,596,1.0,0.0,1.0,1.0,0,0.0,161431.5727475966,6402,0,1.0,0,149871.79960697473,0.0,0.0,596,5,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
5,145878.23747317135,1728,1964,1728,352,1,1728,133722.64519076995,1.0,2002.0,2,1964,1.0,10,0.0,0,0.0,0.0,1.0,1.0,0,0.0,167674.37296794492,10624,40,1.0,0,163093.5197072826,0.0,0.0,1424,4,0.0,0.0,1.0,1.0,1.0,155,0.0,1.0,0.0,0.0,0,84.0,0.0,0.0,0.0,0.0,0.0
5,145878.23747317135,1056,1958,1056,308,1,1056,185223.20977053,1.0,1958.0,1,1992,1.0,6,0.0,0,0.0,0.0,1.0,1.0,0,0.0,148419.07240851008,8176,846,0.0,0,149871.79960697473,0.0,1.0,210,6,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0
8,315920.0010227745,1629,2003,3206,880,3,1629,185223.20977053,0.0,2003.0,2,2004,0.0,7,1.0,0,1.0,1.0,0.0,0.0,1,1.0,214512.41271653058,10655,1124,0.0,0,213810.05460707544,1.0,1.0,1603,5,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0,296.0,1.0,0.0,0.0,0.0,0.0
7,315920.0010227745,1358,2004,1358,484,2,1358,200733.55595135537,0.0,2004.0,2,2004,0.0,6,1.0,0,1.0,1.0,0.0,0.0,1,1.0,214512.41271653058,8198,720,0.0,30,213810.05460707544,1.0,1.0,638,5,0.0,0.0,0.0,0.0,1.0,192,0.0,0.0,1.0,1.0,0,146.0,1.0,1.0,0.0,0.0,0.0
6,192824.3949363408,1638,1998,943,472,2,943,239909.0510660367,1.0,1998.0,2,1998,1.0,7,0.0,695,1.0,0.0,0.0,0.0,2,1.0,214512.41271653058,9042,828,0.0,38,213810.05460707544,0.0,1.0,115,5,1.0,0.0,0.0,0.0,1.0,100,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0
5,243927.12577844597,1786,1965,1499,529,2,1619,129953.18142245663,1.0,1965.0,2,1965,1.0,7,0.0,167,0.0,0.0,1.0,0.0,2,0.0,168130.415463841,164660,1249,0.0,0,175951.59962068568,1.0,1.0,103,6,1.0,0.0,0.0,0.0,0.0,670,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0
9,309470.67773643613,1922,2005,1922,676,3,1922,185223.20977053,0.0,2005.0,2,2006,0.0,8,1.0,0,1.0,1.0,0.0,0.0,1,0.0,214512.41271653058,14157,1249,0.0,51,213810.05460707544,1.0,1.0,673,5,1.0,1.0,0.0,0.0,1.0,178,0.0,0.0,0.0,1.0,0,200.0,0.0,0.0,0.0,0.0,0.0
7,197943.08974006787,1536,2002,1536,532,2,1536,185223.20977053,0.0,2002.0,2,2003,0.0,7,1.0,0,1.0,1.0,0.0,1.0,0,1.0,214512.41271653058,9135,810,0.0,74,213810.05460707544,1.0,1.0,726,5,0.0,0.0,0.0,0.0,1.0,192,0.0,0.0,0.0,0.0,0,113.0,1.0,1.0,0.0,0.0,0.0
7,189027.88359232503,1621,1984,1208,440,2,1621,185223.20977053,0.0,1984.0,2,1998,0.0,8,1.0,0,0.0,1.0,0.0,1.0,0,1.0,148419.07240851008,14145,213,0.0,45,149871.79960697473,1.0,1.0,995,7,0.0,0.0,0.0,0.0,0.0,108,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0
6,145878.23747317135,1215,1958,1215,297,1,1215,185223.20977053,1.0,1958.0,1,1998,1.0,6,0.0,0,0.0,0.0,1.0,1.0,0,0.0,148419.07240851008,12400,585,1.0,0,149871.79960697473,0.0,1.0,630,7,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0,176.0,0.0,0.0,0.0,0.0,0.0
8,243927.12577844597,1908,2002,967,431,2,993,239909.0510660367,0.0,2002.0,2,2002,0.0,9,1.0,915,1.0,1.0,0.0,1.0,0,1.0,214512.41271653058,14191,0,0.0,0,213810.05460707544,1.0,1.0,967,5,1.0,0.0,0.0,0.0,0.0,135,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0
4,186536.79187429376,841,1950,721,294,1,841,185223.20977053,0.0,1950.0,1,1950,1.0,4,0.0,0,0.0,0.0,1.0,1.0,0,0.0,114722.62767119757,8400,0,1.0,0,149871.79960697473,0.0,0.0,721,4,0.0,0.0,0.0,0.0,0.0,250,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
3,145878.23747317135,1040,1949,0,400,2,1040,133722.64519076995,1.0,1949.0,2,1950,1.0,6,0.0,0,0.0,0.0,0.0,1.0,0,0.0,156096.18621977826,8544,0,1.0,0,163132.3840856425,0.0,0.0,0,4,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,340.0,0.0,1.0,0.0,0.0,0.0
9,315920.0010227745,1684,2005,1684,564,2,1684,200733.55595135537,0.0,2005.0,2,2005,0.0,6,0.0,0,1.0,0.0,0.0,0.0,1,0.0,149832.2365964435,8849,28,0.0,72,149450.79509063665,1.0,1.0,1656,5,0.0,1.0,0.0,0.0,1.0,495,1.0,0.0,0.0,0.0,0,616.0,1.0,0.0,0.0,0.0,0.0
5,99534.07435803434,1112,1976,536,336,1,536,138781.1879581992,1.0,1976.0,1,1976,1.0,4,0.0,576,0.0,0.0,0.0,1.0,0,1.0,229930.4996504683,2592,129,1.0,0,231524.77253199657,0.0,1.0,175,3,0.0,0.0,0.0,1.0,0.0,182,0.0,1.0,1.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0
6,125026.82266251187,1577,1939,972,312,1,972,143355.16004825375,1.0,1939.0,1,1950,0.0,6,0.0,605,0.0,0.0,1.0,0.0,1,0.0,149832.2365964435,6435,0,1.0,0,149450.79509063665,0.0,0.0,972,5,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0
6,145878.23747317135,958,1960,958,301,1,958,185223.20977053,1.0,1960.0,1,1998,1.0,5,0.0,0,0.0,0.0,1.0,1.0,0,0.0,149832.2365964435,12772,498,0.0,0,149450.79509063665,0.0,1.0,460,8,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0
6,145878.23747317135,1478,1960,1478,498,2,1478,185223.20977053,1.0,1960.0,2,1960,1.0,6,0.0,0,0.0,0.0,1.0,0.0,2,0.0,148419.07240851008,17600,1270,1.0,40,149871.79960697473,1.0,1.0,208,5,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0,30.0,0.0,0.0,0.0,0.0,0.0
7,315920.0010227745,1626,2003,764,474,2,764,138781.1879581992,0.0,2003.0,2,2004,0.0,6,1.0,862,1.0,1.0,0.0,1.0,0,1.0,161431.5727475966,2448,573,0.0,27,213810.05460707544,1.0,0.0,191,5,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1,106.0,1.0,1.0,0.0,0.0,0.0
9,315920.0010227745,2728,2005,1848,706,3,1848,239909.0510660367,0.0,2006.0,2,2006,0.0,10,0.0,880,1.0,0.0,0.0,0.0,2,0.0,229930.4996504683,20431,1410,0.0,0,231524.77253199657,1.0,1.0,438,5,1.0,1.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,1,870.0,0.0,0.0,0.0,1.0,1.0
9,315920.0010227745,1869,2007,1869,617,2,1869,200733.55595135537,0.0,2007.0,2,2007,0.0,6,0.0,0,1.0,0.0,0.0,0.0,1,0.0,149832.2365964435,7820,0,0.0,54,149450.79509063665,1.0,1.0,1869,5,0.0,1.0,0.0,0.0,0.0,210,1.0,0.0,0.0,1.0,0,362.0,1.0,0.0,0.0,1.0,1.0
7,212341.06662972306,1453,1986,1453,445,2,1453,200733.55595135537,1.0,1986.0,1,1986,0.0,6,0.0,0,1.0,1.0,0.0,0.0,1,1.0,148419.07240851008,5271,1082,0.0,80,149871.79960697473,0.0,1.0,371,5,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0
5,128324.91096764662,1111,1941,616,200,1,616,143355.16004825375,1.0,1941.0,1,1950,1.0,5,0.0,495,0.0,0.0,1.0,1.0,0,0.0,214512.41271653058,9084,236,1.0,0,213810.05460707544,0.0,0.0,0,6,0.0,0.0,1.0,1.0,0.0,48,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
6,128318.41942542572,720,1928,624,484,2,720,96075.68033176576,1.0,2005.0,1,2003,1.0,5,0.0,0,0.0,0.0,1.0,1.0,0,0.0,214512.41271653058,8520,0,1.0,0,213810.05460707544,0.0,0.0,624,8,0.0,0.0,1.0,0.0,0.0,106,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
6,142895.63805389646,1595,1940,940,240,1,1192,143355.16004825375,1.0,1940.0,1,2000,1.0,6,0.0,403,0.0,0.0,1.0,0.0,2,0.0,149832.2365964435,8400,388,1.0,0,149871.79960697473,1.0,1.0,552,5,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0
6,197943.08974006787,1200,1995,1200,521,2,1200,185223.20977053,0.0,1995.0,2,1995,0.0,6,1.0,0,1.0,1.0,0.0,1.0,0,1.0,214512.41271653058,11249,334,0.0,26,213810.05460707544,1.0,1.0,322,5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0
6,192824.3949363408,1167,1992,1158,400,2,1167,185223.20977053,1.0,1992.0,2,1992,0.0,6,0.0,0,1.0,1.0,0.0,1.0,0,1.0,167674.37296794492,9248,560,0.0,26,163093.5197072826,0.0,1.0,598,6,0.0,0.0,0.0,0.0,1.0,120,0.0,0.0,0.0,0.0,0,106.0,1.0,0.0,0.0,0.0,0.0
5,99534.07435803434,1142,1976,1142,528,2,1142,200733.55595135537,1.0,1976.0,1,1976,1.0,6,0.0,0,1.0,0.0,0.0,0.0,1,1.0,229930.4996504683,4224,874,0.0,90,231524.77253199657,0.0,1.0,268,5,1.0,0.0,0.0,1.0,0.0,536,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0
5,212341.06662972306,1352,1958,1062,288,1,1352,169814.79159017815,1.0,1958.0,1,1958,0.0,6,0.0,0,0.0,1.0,1.0,1.0,0,0.0,231744.39851170077,6930,300,1.0,0,149871.79960697473,1.0,0.0,468,4,0.0,0.0,0.0,0.0,0.0,168,0.0,1.0,0.0,0.0,0,120.0,0.0,0.0,0.0,0.0,0.0
8,334545.9727902473,1924,1998,1086,592,2,1086,239909.0510660367,0.0,1998.0,2,1998,0.0,7,1.0,838,1.0,1.0,0.0,0.0,1,1.0,214512.41271653058,12011,956,0.0,75,213810.05460707544,1.0,1.0,130,5,0.0,0.0,0.0,0.0,1.0,208,0.0,0.0,0.0,0.0,1,530.0,1.0,0.0,0.0,0.0,0.0
6,156370.3674584998,912,1978,888,470,2,912,148137.92470090053,1.0,1978.0,1,1978,1.0,5,0.0,0,0.0,0.0,0.0,0.0,1,1.0,214512.41271653058,7540,773,0.0,0,213810.05460707544,1.0,1.0,115,6,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0
5,125026.82266251187,1505,1940,883,240,1,988,143355.16004825375,1.0,1940.0,1,1982,1.0,8,0.0,517,0.0,0.0,1.0,1.0,0,0.0,149832.2365964435,9144,399,1.0,0,149450.79509063665,0.0,0.0,484,5,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
7,128324.91096764662,1922,2003,0,672,2,495,148137.92470090053,0.0,2003.0,3,2003,0.0,7,1.0,1427,0.0,1.0,0.0,0.0,1,0.0,167674.37296794492,7301,0,0.0,0,163093.5197072826,1.0,0.0,0,5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,500.0,1.0,1.0,0.0,0.0,0.0
6,105437.41228136978,987,1972,483,264,1,483,138781.1879581992,1.0,1972.0,1,2007,0.0,5,0.0,504,0.0,1.0,1.0,1.0,0,0.0,167674.37296794492,1680,162,1.0,0,163093.5197072826,0.0,0.0,321,8,0.0,0.0,1.0,0.0,0.0,250,0.0,1.0,1.0,0.0,1,510.0,0.0,1.0,0.0,0.0,0.0
6,189027.88359232503,1574,1976,796,566,2,790,239909.0510660367,1.0,1976.0,2,1976,1.0,6,0.0,784,1.0,0.0,0.0,0.0,1,1.0,167674.37296794492,18800,712,0.0,111,163093.5197072826,0.0,1.0,84,5,1.0,0.0,0.0,1.0,1.0,306,0.0,0.0,0.0,0.0,1,120.0,0.0,0.0,0.0,0.0,0.0
5,100558.22792898362,1344,1920,672,468,1,672,166819.45313884038,1.0,1964.0,1,1997,1.0,6,0.0,672,0.0,0.0,1.0,1.0,0,0.0,214512.41271653058,10690,456,1.0,128,213810.05460707544,0.0,0.0,216,7,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
6,145878.23747317135,1394,1963,1394,514,2,1394,185223.20977053,1.0,1963.0,1,1963,1.0,6,0.0,0,0.0,0.0,0.0,0.0,2,1.0,168130.415463841,9500,609,0.0,76,175951.59962068568,0.0,1.0,785,5,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,1,247.0,1.0,0.0,0.0,0.0,0.0
6,145878.23747317135,1431,1962,1099,296,1,1431,169814.79159017815,1.0,1962.0,1,1962,1.0,6,0.0,0,0.0,0.0,0.0,0.0,1,1.0,168130.415463841,9150,371,0.0,110,175951.59962068568,0.0,0.0,728,5,0.0,0.0,0.0,0.0,1.0,64,0.0,1.0,0.0,1.0,0,305.0,1.0,0.0,0.0,0.0,0.0
5,145878.23747317135,1268,1954,1268,244,1,1268,185223.20977053,1.0,1954.0,1,1954,1.0,7,0.0,0,1.0,0.0,1.0,0.0,1,0.0,167674.37296794492,7800,540,0.0,98,163093.5197072826,0.0,1.0,728,6,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,200.0,0.0,1.0,0.0,0.0,0.0
5,145878.23747317135,1287,1959,1063,576,2,1287,185223.20977053,1.0,1997.0,1,2006,0.0,7,0.0,0,0.0,1.0,1.0,0.0,1,0.0,148419.07240851008,9830,72,0.0,17,149871.79960697473,1.0,0.0,733,7,1.0,0.0,1.0,0.0,0.0,364,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0
6,192824.3949363408,1664,2000,953,460,2,953,239909.0510660367,1.0,2000.0,2,2000,1.0,7,0.0,711,1.0,0.0,0.0,0.0,1,1.0,214512.41271653058,8121,0,0.0,40,213810.05460707544,1.0,1.0,953,5,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0
4,212341.06662972306,1588,1959,0,680,2,1120,143355.16004825375,1.0,1991.0,2,1959,1.0,7,0.0,468,0.0,0.0,0.0,0.0,1,0.0,168130.415463841,17120,0,0.0,59,150886.18621977826,0.0,0.0,0,4,1.0,0.0,1.0,1.0,0.0,0,0.0,1.0,0.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0
6,186536.79187429376,752,1984,744,264,1,752,200733.55595135537,1.0,1984.0,1,1984,1.0,4,0.0,0,0.0,0.0,0.0,1.0,0,1.0,168130.415463841,7175,623,1.0,0,175951.59962068568,0.0,1.0,0,5,0.0,0.0,0.0,1.0,0.0,353,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
5,145878.23747317135,1319,1953,608,270,1,1319,185223.20977053,1.0,1953.0,1,1953,1.0,5,0.0,0,1.0,0.0,1.0,1.0,0,0.0,149832.2365964435,10634,428,1.0,0,149450.79509063665,0.0,1.0,0,6,0.0,0.0,0.0,1.0,0.0,66,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
7,197943.08974006787,1928,2003,847,434,2,847,239909.0510660367,0.0,2003.0,2,2004,0.0,8,1.0,1081,1.0,1.0,0.0,0.0,1,1.0,214512.41271653058,8200,0,0.0,48,213810.05460707544,1.0,0.0,847,5,1.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,1.0,1,0.0,0.0,1.0,1.0,0.0,0.0
1,128324.91096764662,904,1922,683,0,0,904,96075.68033176576,0.0,0.0,0,1950,0.0,4,0.0,0,0.0,0.0,0.0,1.0,0,0.0,148419.07240851008,10020,350,0.0,0,149871.79960697473,0.0,0.0,333,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0
5,197943.08974006787,914,1996,870,576,2,914,148137.92470090053,0.0,1998.0,1,1996,1.0,5,1.0,0,1.0,0.0,0.0,1.0,0,1.0,214512.41271653058,8846,298,1.0,0,213810.05460707544,1.0,0.0,572,5,0.0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
8,225276.7062524152,2466,2004,1580,610,2,1580,239909.0510660367,0.0,2004.0,3,2005,0.0,8,1.0,886,1.0,1.0,0.0,0.0,1,1.0,229930.4996504683,11143,0,0.0,214,231524.77253199657,1.0,1.0,1580,5,0.0,0.0,0.0,0.0,0.0,159,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,1.0,0.0,0.0
9,309470.67773643613,1856,2010,1856,834,3,1856,185223.20977053,0.0,2010.0,1,2010,0.0,8,1.0,0,1.0,0.0,0.0,0.0,1,0.0,214512.41271653058,11394,1445,0.0,0,213810.05460707544,1.0,1.0,411,2,1.0,1.0,0.0,0.0,1.0,113,1.0,0.0,0.0,0.0,1,350.0,0.0,1.0,0.0,1.0,1.0
6,192824.3949363408,1800,2000,982,463,2,1007,239909.0510660367,1.0,2000.0,2,2000,1.0,7,0.0,793,1.0,0.0,0.0,0.0,1,1.0,214512.41271653058,8123,0,0.0,63,213810.05460707544,1.0,1.0,982,5,1.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,1,16.0,0.0,0.0,0.0,0.0,0.0
5,142895.63805389646,1691,1924,1026,308,1,1026,143355.16004825375,1.0,1924.0,2,1950,0.0,6,0.0,665,0.0,1.0,1.0,0.0,1,0.0,148419.07240851008,5000,218,1.0,0,194518.646991199,0.0,0.0,808,6,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0
7,225276.7062524152,1301,2006,1293,572,2,1301,185223.20977053,0.0,2006.0,2,2006,0.0,5,1.0,0,1.0,1.0,0.0,0.0,1,1.0,214512.41271653058,7200,0,0.0,121,213810.05460707544,1.0,1.0,1293,5,0.0,0.0,0.0,0.0,0.0,216,0.0,0.0,0.0,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0
7,197943.08974006787,1797,2006,939,639,2,939,239909.0510660367,0.0,2006.0,2,2006,0.0,8,1.0,858,1.0,1.0,0.0,1.0,0,1.0,214512.41271653058,9245,0,0.0,53,213810.05460707544,1.0,1.0,939,5,0.0,0.0,0.0,0.0,0.0,144,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0
6,186536.79187429376,784,1928,784,360,2,784,109777.54745558939,1.0,1950.0,1,1950,1.0,5,0.0,0,0.0,0.0,0.0,1.0,0,0.0,148419.07240851008,9000,0,1.0,0,149871.79960697473,0.0,0.0,784,3,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
6,212341.06662972306,1953,1992,1580,501,2,1079,239909.0510660367,0.0,1992.0,2,1992,0.0,9,1.0,874,1.0,1.0,0.0,0.0,2,1.0,167674.37296794492,53107,985,0.0,231,163093.5197072826,1.0,1.0,595,5,1.0,0.0,0.0,0.0,1.0,216,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0
8,194708.7836603599,1269,2004,1256,430,2,1269,200733.55595135537,0.0,2004.0,2,2005,0.0,6,1.0,0,1.0,1.0,0.0,0.0,1,1.0,214512.41271653058,3182,24,0.0,20,213810.05460707544,1.0,1.0,1232,5,1.0,0.0,0.0,0.0,1.0,146,0.0,0.0,0.0,0.0,0,16.0,0.0,1.0,0.0,0.0,0.0
5,128324.91096764662,1184,1910,658,0,0,658,143355.16004825375,1.0,0.0,1,1996,1.0,8,0.0,526,1.0,0.0,1.0,1.0,0,0.0,214512.41271653058,8410,0,0.0,151,149871.79960697473,0.0,0.0,658,3,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
6,128324.91096764662,1125,1976,1041,352,1,1125,169814.79159017815,1.0,1977.0,1,1976,1.0,6,0.0,0,0.0,0.0,1.0,0.0,1,0.0,149832.2365964435,7200,631,1.0,0,149450.79509063665,1.0,0.0,410,6,0.0,0.0,1.0,0.0,0.0,296,0.0,1.0,0.0,0.0,0,255.0,0.0,1.0,0.0,0.0,0.0
7,197943.08974006787,1479,1999,1468,577,2,1479,185223.20977053,0.0,1999.0,2,2000,0.0,6,1.0,0,1.0,1.0,0.0,1.0,0,1.0,214512.41271653058,9382,0,0.0,25,213810.05460707544,1.0,1.0,1468,5,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0,125.0,1.0,0.0,0.0,0.0,0.0
10,315920.0010227745,2332,2007,1682,846,3,1742,239909.0510660367,0.0,2008.0,2,2008,0.0,9,0.0,590,1.0,0.0,0.0,0.0,1,0.0,214512.41271653058,12474,1280,0.0,134,213810.05460707544,1.0,0.0,402,5,1.0,1.0,0.0,0.0,1.0,196,1.0,0.0,0.0,0.0,1,272.0,0.0,1.0,0.0,1.0,1.0
5,128324.91096764662,1367,1900,861,384,1,961,143355.16004825375,1.0,1978.0,1,1950,1.0,7,0.0,406,0.0,0.0,1.0,1.0,0,0.0,149832.2365964435,8405,241,1.0,130,149450.79509063665,1.0,0.0,229,8,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
6,156370.3674584998,1961,2001,804,560,2,804,239909.0510660367,1.0,2001.0,2,2002,0.0,7,0.0,1157,1.0,1.0,0.0,0.0,1,0.0,214512.41271653058,12209,690,0.0,192,213810.05460707544,1.0,0.0,114,5,1.0,1.0,0.0,0.0,0.0,125,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0
5,145878.23747317135,882,1959,0,294,1,882,185223.20977053,1.0,1959.0,1,1959,1.0,5,0.0,0,0.0,0.0,0.0,1.0,0,0.0,149832.2365964435,8339,0,0.0,0,149450.79509063665,0.0,1.0,0,7,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0
4,125026.82266251187,788,1941,788,0,0,788,96075.68033176576,1.0,0.0,1,1950,1.0,4,0.0,0,0.0,0.0,1.0,0.0,2,0.0,161431.5727475966,7446,266,0.0,0,150886.18621977826,0.0,0.0,522,5,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
5,128318.41942542572,1034,1940,735,240,1,735,143355.16004825375,1.0,1940.0,1,1950,1.0,5,0.0,299,0.0,0.0,1.0,1.0,0,0.0,149832.2365964435,10134,0,1.0,39,149450.79509063665,0.0,0.0,735,6,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
5,128324.91096764662,1144,1956,1144,596,1,1144,185223.20977053,1.0,1956.0,1,1956,1.0,6,0.0,0,0.0,0.0,1.0,1.0,0,0.0,148419.07240851008,9571,739,1.0,0,149871.79960697473,0.0,1.0,405,6,0.0,0.0,0.0,1.0,0.0,44,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
5,197943.08974006787,894,1972,894,600,2,894,185223.20977053,1.0,1985.0,1,1972,1.0,6,0.0,0,0.0,0.0,1.0,1.0,0,0.0,149832.2365964435,7200,777,0.0,0,149450.79509063665,0.0,0.0,117,5,0.0,0.0,1.0,1.0,0.0,215,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0
5,145878.23747317135,1812,1962,864,264,1,876,239909.0510660367,1.0,1962.0,2,1962,1.0,8,0.0,936,0.0,0.0,1.0,0.0,1,0.0,214512.41271653058,7590,540,0.0,168,213810.05460707544,0.0,1.0,324,5,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0,288.0,1.0,1.0,0.0,0.0,0.0
5,100558.22792898362,1077,1920,961,338,1,1077,96075.68033176576,1.0,1920.0,1,1950,1.0,6,0.0,0,0.0,0.0,0.0,1.0,0,0.0,149832.2365964435,8967,0,1.0,0,149450.79509063665,0.0,0.0,961,2,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0
7,225276.7062524152,1550,2006,1092,438,2,1112,239909.0510660367,0.0,2007.0,2,2007,0.0,7,1.0,438,1.0,1.0,0.0,1.0,0,1.0,229930.4996504683,8125,812,0.0,168,231524.77253199657,1.0,1.0,280,5,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,100.0,0.0,1.0,0.0,0.0,0.0
8,237739.82847840988,1288,1996,1260,500,2,1288,200733.55595135537,0.0,1996.0,1,1996,0.0,4,1.0,0,1.0,0.0,0.0,0.0,2,1.0,195699.84440310282,14963,786,0.0,30,194518.646991199,1.0,1.0,474,5,1.0,0.0,0.0,0.0,1.0,120,1.0,0.0,0.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0
