Attribute,Category,Count,Median_Price
BsmtFinSF2,532,1,155000.0
BsmtFinSF2,495,1,147000.0
BsmtFinSF2,1127,1,213250.0
BsmtFinSF2,210,1,155000.0
BsmtFinSF2,311,1,62383.0
BsmtFinSF2,1120,1,212000.0
BsmtFinSF2,165,1,133000.0
BsmtFinSF2,713,1,190000.0
BsmtFinSF2,123,1,170000.0
BsmtFinSF2,645,1,125000.0
BsmtFinSF2,202,1,229000.0
BsmtFinSF2,139,1,133000.0
BsmtFinSF2,174,1,129900.0
BsmtFinSF2,606,1,130000.0
BsmtFinSF2,612,1,151000.0
BsmtFinSF2,219,1,181900.0
BsmtFinSF2,336,1,168500.0
BsmtFinSF2,132,1,153000.0
BsmtFinSF2,499,1,84500.0
BsmtFinSF2,35,1,143250.0
BsmtFinSF2,723,1,129000.0
BsmtFinSF2,208,1,184000.0
BsmtFinSF2,441,1,172500.0
BsmtFinSF2,181,1,127500.0
BsmtFinSF2,239,1,120500.0
BsmtFinSF2,40,1,176000.0
BsmtFinSF2,119,1,143000.0
BsmtFinSF2,472,1,156000.0
BsmtFinSF2,127,1,107000.0
BsmtFinSF2,630,1,161500.0
BsmtFinSF2,128,1,159950.0
BsmtFinSF2,80,1,299800.0
BsmtFinSF2,377,1,181000.0
BsmtFinSF2,764,1,185000.0
BsmtFinSF2,1085,1,170000.0
BsmtFinSF2,345,1,167000.0
BsmtFinSF2,435,1,147000.0
BsmtFinSF2,823,1,268000.0
BsmtFinSF2,500,1,172500.0
BsmtFinSF2,1057,1,270000.0
BsmtFinSF2,634,1,238000.0
BsmtFinSF2,411,1,176500.0
BsmtFinSF2,841,1,193000.0
BsmtFinSF2,1061,1,207500.0
BsmtFinSF2,466,1,117500.0
BsmtFinSF2,396,1,150900.0
BsmtFinSF2,354,1,137500.0
BsmtFinSF2,149,1,129000.0
BsmtFinSF2,193,1,172000.0
BsmtFinSF2,273,1,88000.0
BsmtFinSF2,465,1,85000.0
BsmtFinSF2,400,1,287000.0
BsmtFinSF2,682,1,155000.0
BsmtFinSF2,557,1,220000.0
BsmtFinSF2,230,1,154000.0
BsmtFinSF2,324,1,131000.0
BsmtFinSF2,106,1,167900.0
BsmtFinSF2,791,1,138800.0
BsmtFinSF2,240,1,129000.0
BsmtFinSF2,547,1,230000.0
BsmtFinSF2,177,1,271900.0
BsmtFinSF2,108,1,140000.0
BsmtFinSF2,600,1,115000.0
BsmtFinSF2,492,1,134000.0
BsmtFinSF2,211,1,190000.0
BsmtFinSF2,168,1,170000.0
BsmtFinSF2,1031,1,294000.0
BsmtFinSF2,438,1,151000.0
BsmtFinSF2,375,1,137000.0
BsmtFinSF2,144,1,150500.0
BsmtFinSF2,81,1,143000.0
BsmtFinSF2,906,1,154000.0
BsmtFinSF2,608,1,147000.0
BsmtFinSF2,276,1,206900.0
BsmtFinSF2,661,1,156500.0
BsmtFinSF2,68,1,262500.0
BsmtFinSF2,173,1,127000.0
BsmtFinSF2,972,1,232000.0
BsmtFinSF2,105,1,105000.0
BsmtFinSF2,420,1,117000.0
BsmtFinSF2,546,1,136000.0
BsmtFinSF2,334,1,160000.0
BsmtFinSF2,352,1,138000.0
BsmtFinSF2,872,1,124000.0
BsmtFinSF2,110,1,197000.0
BsmtFinSF2,627,1,129000.0
BsmtFinSF2,163,1,210000.0
BsmtFinSF2,1029,1,142125.0
BsmtUnfSF,0,118,130000.0
BsmtUnfSF,728,9,165000.0
BsmtUnfSF,384,8,168000.0
BsmtUnfSF,300,7,233000.0
BsmtUnfSF,572,7,148000.0
BsmtUnfSF,600,7,147400.0
BsmtUnfSF,280,6,201950.0
BsmtUnfSF,440,6,168000.0
BsmtUnfSF,672,6,110000.0
BsmtUnfSF,625,6,168300.0
BsmtUnfSF,270,6,137700.0
BsmtUnfSF,80,5,193000.0
BsmtUnfSF,698,5,134900.0
BsmtUnfSF,162,5,136500.0
BsmtUnfSF,490,5,163000.0
BsmtUnfSF,319,5,164000.0
BsmtUnfSF,216,5,147000.0
BsmtUnfSF,390,5,149900.0
BsmtUnfSF,108,5,133900.0
BsmtUnfSF,410,5,205000.0
BsmtUnfSF,264,5,115000.0
BsmtUnfSF,326,5,183200.0
BsmtUnfSF,816,5,135500.0
BsmtUnfSF,660,4,152750.0
BsmtUnfSF,884,4,126000.0
BsmtUnfSF,276,4,147750.0
BsmtUnfSF,324,4,163250.0
BsmtUnfSF,556,4,298961.0
BsmtUnfSF,768,4,150750.0
BsmtUnfSF,396,4,137950.0
BsmtUnfSF,536,4,309450.0
BsmtUnfSF,336,4,180250.0
BsmtUnfSF,340,4,176250.0
BsmtUnfSF,115,4,156000.0
BsmtUnfSF,847,4,217250.0
BsmtUnfSF,544,4,171950.0
BsmtUnfSF,684,4,120752.0
BsmtUnfSF,350,4,134000.0
BsmtUnfSF,747,4,202943.5
BsmtUnfSF,420,4,137500.0
BsmtUnfSF,780,4,126000.0
BsmtUnfSF,611,4,157217.0
BsmtUnfSF,192,4,130250.0
BsmtUnfSF,912,4,164475.0
BsmtUnfSF,36,4,146000.0
BsmtUnfSF,125,4,205000.0
BsmtUnfSF,88,4,198000.0
BsmtUnfSF,392,4,146500.0
BsmtUnfSF,100,4,159332.5
BsmtUnfSF,163,4,153750.0
BsmtUnfSF,168,4,199500.0
BsmtUnfSF,840,4,178500.0
BsmtUnfSF,312,4,154350.0
BsmtUnfSF,92,4,166500.0
BsmtUnfSF,284,4,203250.0
BsmtUnfSF,360,4,135500.0
BsmtUnfSF,638,4,196000.0
BsmtUnfSF,186,4,146750.0
BsmtUnfSF,278,3,120500.0
BsmtUnfSF,936,3,186500.0
BsmtUnfSF,702,3,152000.0
BsmtUnfSF,894,3,109500.0
BsmtUnfSF,105,3,151400.0
BsmtUnfSF,546,3,97000.0
BsmtUnfSF,133,3,255000.0
BsmtUnfSF,230,3,230000.0
BsmtUnfSF,426,3,214000.0
BsmtUnfSF,180,3,134800.0
BsmtUnfSF,248,3,155000.0
BsmtUnfSF,75,3,135000.0
BsmtUnfSF,90,3,160000.0
BsmtUnfSF,132,3,164000.0
BsmtUnfSF,612,3,177000.0
BsmtUnfSF,756,3,155000.0
BsmtUnfSF,864,3,116050.0
BsmtUnfSF,596,3,157000.0
BsmtUnfSF,210,3,139000.0
BsmtUnfSF,402,3,129000.0
BsmtUnfSF,460,3,151500.0
BsmtUnfSF,130,3,204000.0
BsmtUnfSF,484,3,208900.0
BsmtUnfSF,208,3,157500.0
BsmtUnfSF,598,3,193000.0
BsmtUnfSF,808,3,178000.0
BsmtUnfSF,245,3,335000.0
BsmtUnfSF,901,3,107900.0
BsmtUnfSF,356,3,215000.0
BsmtUnfSF,448,3,129000.0
BsmtUnfSF,343,3,244000.0
BsmtUnfSF,522,3,120000.0
BsmtUnfSF,114,3,201000.0
BsmtUnfSF,135,3,136500.0
BsmtUnfSF,1008,3,115000.0
BsmtUnfSF,380,3,159950.0
BsmtUnfSF,742,3,128000.0
BsmtUnfSF,408,3,277500.0
BsmtUnfSF,121,3,103600.0
BsmtUnfSF,173,3,137500.0
BsmtUnfSF,697,3,184000.0
BsmtUnfSF,316,3,270000.0
BsmtUnfSF,378,3,177500.0
BsmtUnfSF,148,3,124900.0
BsmtUnfSF,318,3,173733.0
BsmtUnfSF,288,3,173000.0
BsmtUnfSF,588,3,161000.0
BsmtUnfSF,203,3,146000.0
BsmtUnfSF,570,3,170000.0
BsmtUnfSF,594,3,194500.0
BsmtUnfSF,811,3,185000.0
BsmtUnfSF,970,3,130000.0
BsmtUnfSF,310,3,176000.0
BsmtUnfSF,342,3,146500.0
BsmtUnfSF,628,3,156500.0
BsmtUnfSF,602,3,165000.0
BsmtUnfSF,506,3,147000.0
BsmtUnfSF,252,3,139000.0
BsmtUnfSF,184,3,154000.0
BsmtUnfSF,712,3,178000.0
BsmtUnfSF,292,3,158000.0
BsmtUnfSF,413,3,186700.0
BsmtUnfSF,244,3,138000.0
BsmtUnfSF,732,3,192140.0
BsmtUnfSF,710,3,134450.0
BsmtUnfSF,504,3,128500.0
BsmtUnfSF,896,3,136000.0
BsmtUnfSF,474,3,245500.0
BsmtUnfSF,686,3,116000.0
BsmtUnfSF,630,3,112000.0
BsmtUnfSF,354,3,137500.0
BsmtUnfSF,700,3,163000.0
BsmtUnfSF,554,3,172500.0
BsmtUnfSF,175,3,130500.0
BsmtUnfSF,832,3,132000.0
BsmtUnfSF,441,3,200100.0
BsmtUnfSF,140,3,118000.0
BsmtUnfSF,317,3,147000.0
BsmtUnfSF,952,3,129900.0
BsmtUnfSF,540,3,79000.0
BsmtUnfSF,434,3,260000.0
BsmtUnfSF,520,2,112750.0
BsmtUnfSF,134,2,154750.0
BsmtUnfSF,253,2,163500.0
BsmtUnfSF,400,2,173000.0
BsmtUnfSF,99,2,185750.0
BsmtUnfSF,320,2,194000.0
BsmtUnfSF,294,2,224062.0
BsmtUnfSF,425,2,206000.0
BsmtUnfSF,344,2,152450.0
BsmtUnfSF,256,2,220000.0
BsmtUnfSF,661,2,98750.0
BsmtUnfSF,764,2,178000.0
BsmtUnfSF,364,2,189978.0
BsmtUnfSF,141,2,187250.0
BsmtUnfSF,994,2,148250.0
BsmtUnfSF,459,2,156250.0
BsmtUnfSF,1234,2,270909.5
BsmtUnfSF,486,2,240500.0
BsmtUnfSF,1140,2,114200.0
BsmtUnfSF,1424,2,149750.0
BsmtUnfSF,755,2,106000.0
BsmtUnfSF,289,2,171250.0
BsmtUnfSF,470,2,164500.0
BsmtUnfSF,112,2,130250.0
BsmtUnfSF,409,2,158500.0
BsmtUnfSF,200,2,148950.0
BsmtUnfSF,525,2,113500.0
BsmtUnfSF,468,2,144500.0
BsmtUnfSF,399,2,158500.0
BsmtUnfSF,762,2,138200.0
BsmtUnfSF,533,2,227500.0
BsmtUnfSF,868,2,265862.5
BsmtUnfSF,172,2,163450.0
BsmtUnfSF,1290,2,163166.0
BsmtUnfSF,70,2,168500.0
BsmtUnfSF,160,2,169500.0
BsmtUnfSF,1498,2,234516.0
BsmtUnfSF,1232,2,179620.0
BsmtUnfSF,457,2,222250.0
BsmtUnfSF,78,2,215939.0
BsmtUnfSF,429,2,164250.0
BsmtUnfSF,833,2,175750.0
BsmtUnfSF,304,2,162450.0
BsmtUnfSF,1055,2,238000.0
BsmtUnfSF,746,2,142300.0
BsmtUnfSF,1330,2,186000.0
BsmtUnfSF,501,2,220500.0
BsmtUnfSF,77,2,135200.0
BsmtUnfSF,720,2,135000.0
BsmtUnfSF,193,2,179450.0
BsmtUnfSF,495,2,135500.0
BsmtUnfSF,658,2,115875.0
BsmtUnfSF,798,2,178000.0
BsmtUnfSF,916,2,205250.0
BsmtUnfSF,626,2,280000.0
BsmtUnfSF,357,2,147750.0
BsmtUnfSF,1694,2,281675.0
BsmtUnfSF,1753,2,255750.0
BsmtUnfSF,188,2,143950.0
BsmtUnfSF,422,2,186500.0
BsmtUnfSF,662,2,122150.0
BsmtUnfSF,783,2,179450.0
BsmtUnfSF,218,2,128000.0
BsmtUnfSF,431,2,228625.0
BsmtUnfSF,676,2,102250.0
BsmtUnfSF,299,2,160250.0
BsmtUnfSF,174,2,115750.0
BsmtUnfSF,372,2,140500.0
BsmtUnfSF,189,2,139250.0
BsmtUnfSF,528,2,262250.0
BsmtUnfSF,1800,2,190000.0
BsmtUnfSF,1560,2,228000.0
BsmtUnfSF,96,2,163450.0
BsmtUnfSF,1095,2,176500.0
BsmtUnfSF,212,2,102000.0
BsmtUnfSF,975,2,198500.0
BsmtUnfSF,432,2,118500.0
BsmtUnfSF,416,2,130000.0
BsmtUnfSF,1489,2,209175.0
BsmtUnfSF,124,2,121500.0
BsmtUnfSF,650,2,164250.0
BsmtUnfSF,1496,2,248450.0
BsmtUnfSF,374,2,170450.0
BsmtUnfSF,102,2,142750.0
BsmtUnfSF,1468,2,217800.0
BsmtUnfSF,1362,2,190500.0
BsmtUnfSF,510,2,138000.0
BsmtUnfSF,586,2,188200.0
BsmtUnfSF,234,2,348450.0
BsmtUnfSF,279,2,152500.0
BsmtUnfSF,1240,2,229989.5
BsmtUnfSF,652,2,213000.0
BsmtUnfSF,76,2,182500.0
BsmtUnfSF,1584,2,117000.0
BsmtUnfSF,138,2,260750.0
BsmtUnfSF,718,2,119750.0
BsmtUnfSF,876,2,131900.0
BsmtUnfSF,461,2,221500.0
BsmtUnfSF,604,2,133500.0
BsmtUnfSF,153,2,180000.0
BsmtUnfSF,291,2,223000.0
BsmtUnfSF,286,2,183239.0
BsmtUnfSF,179,2,181550.0
BsmtUnfSF,622,2,242750.0
BsmtUnfSF,599,2,122750.0
BsmtUnfSF,224,2,158000.0
BsmtUnfSF,927,2,190649.5
BsmtUnfSF,151,2,145150.0
BsmtUnfSF,1342,2,197350.0
BsmtUnfSF,567,2,221000.0
BsmtUnfSF,161,2,147000.0
BsmtUnfSF,849,2,136500.0
BsmtUnfSF,776,2,161500.0
BsmtUnfSF,247,2,134750.0
BsmtUnfSF,664,2,155575.0
BsmtUnfSF,796,2,70000.0
BsmtUnfSF,381,2,127975.0
BsmtUnfSF,176,2,205825.0
BsmtUnfSF,1656,2,200500.0
BsmtUnfSF,673,2,250963.0
BsmtUnfSF,103,2,187975.0
BsmtUnfSF,844,2,178750.0
BsmtUnfSF,485,2,141075.0
BsmtUnfSF,126,2,109250.0
BsmtUnfSF,736,2,126500.0
BsmtUnfSF,1632,2,196350.0
BsmtUnfSF,167,2,178625.0
BsmtUnfSF,84,2,171500.0
BsmtUnfSF,924,2,145500.0
BsmtUnfSF,1237,2,250500.0
BsmtUnfSF,785,2,193000.0
BsmtUnfSF,268,2,143750.0
BsmtUnfSF,322,2,262750.0
BsmtUnfSF,624,2,101950.0
BsmtUnfSF,371,2,263000.0
BsmtUnfSF,1139,2,185500.0
BsmtUnfSF,793,2,156450.0
BsmtUnfSF,516,2,127500.0
BsmtUnfSF,641,2,106500.0
BsmtUnfSF,23,2,145000.0
BsmtUnfSF,846,2,218250.0
BsmtUnfSF,55,2,250350.0
BsmtUnfSF,706,2,109250.0
BsmtUnfSF,195,2,174700.0
BsmtUnfSF,197,2,157000.0
BsmtUnfSF,404,2,139200.0
BsmtUnfSF,595,2,198950.0
BsmtUnfSF,939,2,175500.0
BsmtUnfSF,411,2,263466.0
BsmtUnfSF,1580,2,287564.0
BsmtUnfSF,333,2,100500.0
BsmtUnfSF,953,2,173700.0
BsmtUnfSF,223,2,271500.0
BsmtUnfSF,880,2,189500.0
BsmtUnfSF,678,2,159000.0
BsmtUnfSF,689,2,152000.0
BsmtUnfSF,748,2,167000.0
BsmtUnfSF,169,2,158450.0
BsmtUnfSF,1368,2,202582.5
BsmtUnfSF,960,2,113250.0
BsmtUnfSF,254,2,238250.0
BsmtUnfSF,466,2,193350.0
BsmtUnfSF,414,2,137000.0
BsmtUnfSF,190,2,125650.0
BsmtUnfSF,363,2,138300.0
BsmtUnfSF,499,2,197500.0
BsmtUnfSF,1276,2,147000.0
BsmtUnfSF,1064,2,140000.0
BsmtUnfSF,806,2,148000.0
BsmtUnfSF,1141,2,200250.0
BsmtUnfSF,1286,2,179434.5
BsmtUnfSF,1288,2,214995.0
BsmtUnfSF,1530,2,227250.0
BsmtUnfSF,225,2,204450.0
BsmtUnfSF,406,2,191500.0
BsmtUnfSF,1375,2,187370.0
BsmtUnfSF,576,2,118250.0
BsmtUnfSF,1346,2,207995.0
BsmtUnfSF,281,2,179000.0
BsmtUnfSF,1316,2,190637.5
BsmtUnfSF,321,2,145250.0
BsmtUnfSF,935,2,178500.0
BsmtUnfSF,32,2,275000.0
BsmtUnfSF,424,2,213000.0
BsmtUnfSF,524,2,110000.0
BsmtUnfSF,122,2,317130.5
BsmtUnfSF,878,2,232375.0
BsmtUnfSF,813,2,157975.0
BsmtUnfSF,1258,2,183350.5
BsmtUnfSF,64,2,163500.0
BsmtUnfSF,539,1,171000.0
BsmtUnfSF,1217,1,410000.0
BsmtUnfSF,257,1,235000.0
BsmtUnfSF,1107,1,475000.0
BsmtUnfSF,968,1,100000.0
BsmtUnfSF,725,1,243000.0
BsmtUnfSF,1686,1,228000.0
BsmtUnfSF,777,1,122500.0
BsmtUnfSF,398,1,175900.0
BsmtUnfSF,791,1,215000.0
BsmtUnfSF,221,1,275000.0
BsmtUnfSF,862,1,120000.0
BsmtUnfSF,150,1,208500.0
BsmtUnfSF,496,1,335000.0
BsmtUnfSF,976,1,130000.0
BsmtUnfSF,1616,1,232000.0
BsmtUnfSF,1085,1,281000.0
BsmtUnfSF,812,1,190000.0
BsmtUnfSF,804,1,169000.0
BsmtUnfSF,930,1,199900.0
BsmtUnfSF,557,1,190000.0
BsmtUnfSF,1436,1,127500.0
BsmtUnfSF,273,1,210000.0
BsmtUnfSF,39,1,215000.0
BsmtUnfSF,1652,1,283463.0
BsmtUnfSF,1203,1,262500.0
BsmtUnfSF,1284,1,228500.0
BsmtUnfSF,858,1,123000.0
BsmtUnfSF,693,1,52500.0
BsmtUnfSF,803,1,125500.0
BsmtUnfSF,428,1,132500.0
BsmtUnfSF,1588,1,227000.0
BsmtUnfSF,1017,1,256000.0
BsmtUnfSF,1795,1,147000.0
BsmtUnfSF,1352,1,208900.0
BsmtUnfSF,1307,1,118000.0
BsmtUnfSF,788,1,555000.0
BsmtUnfSF,648,1,116000.0
BsmtUnfSF,926,1,181000.0
BsmtUnfSF,387,1,175000.0
BsmtUnfSF,619,1,109008.0
BsmtUnfSF,651,1,135000.0
BsmtUnfSF,580,1,139000.0
BsmtUnfSF,988,1,113000.0
BsmtUnfSF,35,1,206300.0
BsmtUnfSF,444,1,126000.0
BsmtUnfSF,242,1,239000.0
BsmtUnfSF,463,1,149500.0
BsmtUnfSF,1410,1,438780.0
BsmtUnfSF,860,1,196500.0
BsmtUnfSF,389,1,188700.0
BsmtUnfSF,1065,1,126500.0
BsmtUnfSF,1768,1,136500.0
BsmtUnfSF,295,1,127000.0
BsmtUnfSF,724,1,135750.0
BsmtUnfSF,290,1,160000.0
BsmtUnfSF,237,1,156000.0
BsmtUnfSF,739,1,89471.0
BsmtUnfSF,417,1,297000.0
BsmtUnfSF,2153,1,380000.0
BsmtUnfSF,298,1,251000.0
BsmtUnfSF,1626,1,250000.0
BsmtUnfSF,1035,1,180000.0
BsmtUnfSF,1143,1,317000.0
BsmtUnfSF,530,1,101000.0
BsmtUnfSF,217,1,158000.0
BsmtUnfSF,1078,1,162900.0
BsmtUnfSF,551,1,132000.0
BsmtUnfSF,1257,1,176000.0
BsmtUnfSF,605,1,159000.0
BsmtUnfSF,467,1,150000.0
BsmtUnfSF,1264,1,265000.0
BsmtUnfSF,178,1,164900.0
BsmtUnfSF,50,1,124500.0
BsmtUnfSF,548,1,161000.0
BsmtUnfSF,1191,1,208300.0
BsmtUnfSF,397,1,215000.0
BsmtUnfSF,1969,1,430000.0
BsmtUnfSF,238,1,133000.0
BsmtUnfSF,892,1,222000.0
BsmtUnfSF,1063,1,280000.0
BsmtUnfSF,165,1,150000.0
BsmtUnfSF,1013,1,85000.0
BsmtUnfSF,701,1,225000.0
BsmtUnfSF,961,1,67000.0
BsmtUnfSF,117,1,123000.0
BsmtUnfSF,405,1,129000.0
BsmtUnfSF,735,1,109000.0
BsmtUnfSF,229,1,119000.0
BsmtUnfSF,784,1,76000.0
BsmtUnfSF,1293,1,187750.0
BsmtUnfSF,982,1,179000.0
BsmtUnfSF,620,1,112500.0
BsmtUnfSF,149,1,129500.0
BsmtUnfSF,765,1,210000.0
BsmtUnfSF,379,1,213250.0
BsmtUnfSF,969,1,248000.0
BsmtUnfSF,578,1,315000.0
BsmtUnfSF,707,1,178000.0
BsmtUnfSF,552,1,140000.0
BsmtUnfSF,1869,1,318061.0
BsmtUnfSF,438,1,437154.0
BsmtUnfSF,191,1,154000.0
BsmtUnfSF,1053,1,250000.0
BsmtUnfSF,1226,1,198900.0
BsmtUnfSF,861,1,145000.0
BsmtUnfSF,450,1,120000.0
BsmtUnfSF,1497,1,142600.0
BsmtUnfSF,1515,1,214000.0
BsmtUnfSF,1122,1,325000.0
BsmtUnfSF,367,1,268000.0
BsmtUnfSF,1163,1,185000.0
BsmtUnfSF,1374,1,234000.0
BsmtUnfSF,993,1,113000.0
BsmtUnfSF,1709,1,255500.0
BsmtUnfSF,1296,1,319900.0
BsmtUnfSF,465,1,141000.0
BsmtUnfSF,383,1,170000.0
BsmtUnfSF,445,1,160000.0
BsmtUnfSF,1097,1,145000.0
BsmtUnfSF,1117,1,309000.0
BsmtUnfSF,308,1,152000.0
BsmtUnfSF,314,1,205000.0
BsmtUnfSF,119,1,220000.0
BsmtUnfSF,512,1,275000.0
BsmtUnfSF,113,1,143000.0
BsmtUnfSF,2042,1,253293.0
BsmtUnfSF,331,1,181900.0
BsmtUnfSF,1050,1,131500.0
BsmtUnfSF,285,1,164500.0
BsmtUnfSF,733,1,162000.0
BsmtUnfSF,972,1,140200.0
BsmtUnfSF,721,1,82000.0
BsmtUnfSF,967,1,202900.0
BsmtUnfSF,995,1,202500.0
BsmtUnfSF,726,1,214000.0
BsmtUnfSF,1603,1,284000.0
BsmtUnfSF,818,1,145250.0
BsmtUnfSF,1116,1,160000.0
BsmtUnfSF,823,1,67000.0
BsmtUnfSF,1774,1,314813.0
BsmtUnfSF,914,1,147000.0
BsmtUnfSF,309,1,261500.0
BsmtUnfSF,427,1,148000.0
BsmtUnfSF,537,1,359100.0
BsmtUnfSF,293,1,225000.0
BsmtUnfSF,83,1,239686.0
BsmtUnfSF,2046,1,372500.0
BsmtUnfSF,545,1,173500.0
BsmtUnfSF,111,1,129000.0
BsmtUnfSF,1406,1,230500.0
BsmtUnfSF,38,1,137500.0
BsmtUnfSF,1392,1,110000.0
BsmtUnfSF,645,1,370878.0
BsmtUnfSF,542,1,345000.0
BsmtUnfSF,366,1,264561.0
BsmtUnfSF,1184,1,200000.0
BsmtUnfSF,564,1,82500.0
BsmtUnfSF,636,1,124000.0
BsmtUnfSF,978,1,139900.0
BsmtUnfSF,741,1,178000.0
BsmtUnfSF,370,1,185000.0
BsmtUnfSF,635,1,98600.0
BsmtUnfSF,166,1,354000.0
BsmtUnfSF,1249,1,342643.0
BsmtUnfSF,1088,1,270000.0
BsmtUnfSF,1470,1,295000.0
BsmtUnfSF,1541,1,205000.0
BsmtUnfSF,1092,1,158500.0
BsmtUnfSF,143,1,175000.0
BsmtUnfSF,131,1,167000.0
BsmtUnfSF,1164,1,140000.0
BsmtUnfSF,526,1,312500.0
BsmtUnfSF,219,1,123500.0
BsmtUnfSF,1073,1,108480.0
BsmtUnfSF,989,1,755000.0
BsmtUnfSF,874,1,227875.0
BsmtUnfSF,1195,1,221000.0
BsmtUnfSF,261,1,143000.0
BsmtUnfSF,801,1,260400.0
BsmtUnfSF,487,1,299800.0
BsmtUnfSF,1349,1,179000.0
BsmtUnfSF,893,1,239900.0
BsmtUnfSF,948,1,108000.0
BsmtUnfSF,82,1,187500.0
BsmtUnfSF,415,1,236500.0
BsmtUnfSF,508,1,194500.0
BsmtUnfSF,72,1,222000.0
BsmtUnfSF,250,1,120500.0
BsmtUnfSF,464,1,320000.0
BsmtUnfSF,941,1,135000.0
BsmtUnfSF,171,1,129000.0
BsmtUnfSF,859,1,102776.0
BsmtUnfSF,761,1,213000.0
BsmtUnfSF,906,1,126175.0
BsmtUnfSF,386,1,228500.0
BsmtUnfSF,958,1,128000.0
BsmtUnfSF,30,1,84500.0
BsmtUnfSF,899,1,153900.0
BsmtUnfSF,1125,1,155000.0
BsmtUnfSF,104,1,259500.0
BsmtUnfSF,905,1,217000.0
BsmtUnfSF,550,1,136900.0
BsmtUnfSF,2121,1,415298.0
BsmtUnfSF,744,1,141000.0
BsmtUnfSF,323,1,160000.0
BsmtUnfSF,89,1,337000.0
BsmtUnfSF,740,1,100000.0
BsmtUnfSF,1198,1,290000.0
BsmtUnfSF,348,1,172500.0
BsmtUnfSF,1030,1,275500.0
BsmtUnfSF,999,1,109900.0
BsmtUnfSF,154,1,200000.0
BsmtUnfSF,1926,1,485000.0
BsmtUnfSF,255,1,269790.0
BsmtUnfSF,1129,1,160200.0
BsmtUnfSF,491,1,161500.0
BsmtUnfSF,1413,1,187100.0
BsmtUnfSF,1594,1,221500.0
BsmtUnfSF,338,1,162000.0
BsmtUnfSF,1935,1,395000.0
BsmtUnfSF,456,1,114500.0
BsmtUnfSF,480,1,107000.0
BsmtUnfSF,1836,1,216837.0
BsmtUnfSF,476,1,131000.0
BsmtUnfSF,1079,1,233230.0
BsmtUnfSF,1145,1,179200.0
BsmtUnfSF,1907,1,171000.0
BsmtUnfSF,519,1,143000.0
BsmtUnfSF,1304,1,174000.0
BsmtUnfSF,891,1,180000.0
BsmtUnfSF,1099,1,144000.0
BsmtUnfSF,1221,1,153500.0
BsmtUnfSF,458,1,237000.0
BsmtUnfSF,352,1,166000.0
BsmtUnfSF,1434,1,189000.0
BsmtUnfSF,442,1,385000.0
BsmtUnfSF,778,1,139500.0
BsmtUnfSF,1649,1,224900.0
BsmtUnfSF,834,1,157900.0
BsmtUnfSF,15,1,223500.0
BsmtUnfSF,1417,1,227680.0
BsmtUnfSF,1734,1,582933.0
BsmtUnfSF,1120,1,303477.0
BsmtUnfSF,1638,1,248900.0
BsmtUnfSF,1372,1,250580.0
BsmtUnfSF,198,1,131500.0
BsmtUnfSF,435,1,250000.0
BsmtUnfSF,1090,1,152000.0
BsmtUnfSF,563,1,158000.0
BsmtUnfSF,1273,1,215000.0
BsmtUnfSF,907,1,240000.0
BsmtUnfSF,227,1,213000.0
BsmtUnfSF,606,1,175500.0
BsmtUnfSF,680,1,73000.0
BsmtUnfSF,1482,1,276000.0
BsmtUnfSF,361,1,207500.0
BsmtUnfSF,403,1,166000.0
BsmtUnfSF,107,1,231500.0
BsmtUnfSF,430,1,35311.0
BsmtUnfSF,717,1,145000.0
BsmtUnfSF,1072,1,143500.0
BsmtUnfSF,239,1,131000.0
BsmtUnfSF,794,1,250000.0
BsmtUnfSF,412,1,128000.0
BsmtUnfSF,277,1,125500.0
BsmtUnfSF,1670,1,240000.0
BsmtUnfSF,447,1,135000.0
BsmtUnfSF,142,1,611657.0
BsmtUnfSF,666,1,106500.0
BsmtUnfSF,481,1,149500.0
BsmtUnfSF,1043,1,268000.0
BsmtUnfSF,1098,1,145000.0
BsmtUnfSF,795,1,118500.0
BsmtUnfSF,110,1,157000.0
BsmtUnfSF,479,1,226000.0
BsmtUnfSF,452,1,158000.0
BsmtUnfSF,1367,1,140000.0
BsmtUnfSF,1020,1,137000.0
BsmtUnfSF,488,1,262500.0
BsmtUnfSF,1390,1,185500.0
BsmtUnfSF,235,1,216500.0
BsmtUnfSF,483,1,94500.0
BsmtUnfSF,1032,1,244400.0
BsmtUnfSF,772,1,253000.0
BsmtUnfSF,1480,1,190000.0
BsmtUnfSF,1905,1,320000.0
BsmtUnfSF,1450,1,201000.0
BsmtUnfSF,964,1,222000.0
BsmtUnfSF,1181,1,285000.0
BsmtUnfSF,266,1,175000.0
BsmtUnfSF,1007,1,91000.0
BsmtUnfSF,1442,1,185000.0
BsmtUnfSF,750,1,173900.0
BsmtUnfSF,770,1,197000.0
BsmtUnfSF,692,1,195000.0
BsmtUnfSF,1128,1,255900.0
BsmtUnfSF,1266,1,159895.0
BsmtUnfSF,1428,1,182000.0
BsmtUnfSF,918,1,99500.0
BsmtUnfSF,196,1,135000.0
BsmtUnfSF,640,1,132000.0
BsmtUnfSF,29,1,172000.0
BsmtUnfSF,187,1,119900.0
BsmtUnfSF,220,1,214000.0
BsmtUnfSF,262,1,220000.0
BsmtUnfSF,297,1,244000.0
BsmtUnfSF,549,1,180000.0
BsmtUnfSF,1302,1,176485.0
BsmtUnfSF,1752,1,556581.0
BsmtUnfSF,1420,1,278000.0
