OverallQual,Neighborhood_encoded,GrLivArea,YearBuilt,TotalBsmtSF,GarageArea,GarageCars,1stFlrSF,MSSubClass_encoded,ExterQual_TA,GarageYrBlt,FullBath,YearRemodAdd,KitchenQual_TA,TotRmsAbvGrd,ExterQual_Gd,2ndFlrSF,Foundation_PConc,KitchenQual_Gd,BsmtQual_TA,FireplaceQu_None,Fireplaces,LotArea,Exterior2nd_encoded,BsmtQual_Gd,BsmtFinSF1,GarageFinish_Unf,OpenPorchSF,Exterior1st_encoded,GarageType_Attchd,HeatingQC_Ex,BsmtUnfSF,BsmtQual_Ex,OverallCond,BsmtFinType1_GLQ,GarageFinish_Fin,GarageType_Detchd,WoodDeckSF,Foundation_CBlock,HeatingQC_TA,LotShape_Reg,KitchenQual_Ex,GarageFinish_RFn,MSZoning_RM,HalfBath,MasVnrArea,SaleType_New,MasVnrType_None,SaleCondition_Partial,FireplaceQu_Gd
8,305515.5921073443,1652,2000,1494,499,2,1652,200553.52721353355,0.0,2000.0,2,2000,0.0,6,1.0,0,1.0,0.0,0.0,1.0,0,5330,229287.87532444185,1.0,1196,0.0,48,230871.94185146698,1.0,1.0,298,0.0,5,1.0,0.0,0.0,96,0.0,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5,137381.63193054605,970,1963,970,624,2,970,185216.8145154394,1.0,1996.0,1,1963,1.0,5,0.0,0,0.0,0.0,1.0,1.0,0,8480,167725.35766726418,0.0,630,1.0,24,163157.5084968204,0.0,0.0,340,0.0,6,1.0,0.0,1.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
6,197852.95625689375,1493,1997,1478,508,2,1493,185216.8145154394,1.0,1997.0,2,1998,0.0,7,0.0,0,1.0,1.0,0.0,0.0,1,13125,214459.1079261725,1.0,994,0.0,39,213758.9794073611,1.0,1.0,484,0.0,5,1.0,1.0,0.0,140,0.0,0.0,1.0,0.0,0.0,0.0,0,215.0,0.0,0.0,0.0,0.0
9,314535.49224090966,2643,2006,2153,694,3,2069,239751.77464930317,0.0,2006.0,2,2006,0.0,9,0.0,574,1.0,0.0,0.0,0.0,1,13693,214459.1079261725,1.0,0,0.0,84,213758.9794073611,0.0,1.0,2153,0.0,5,0.0,1.0,0.0,414,0.0,0.0,1.0,1.0,0.0,0.0,1,772.0,0.0,0.0,0.0,1.0
8,197852.95625689375,1718,2007,1705,826,3,1718,185216.8145154394,0.0,2007.0,2,2008,0.0,7,1.0,0,1.0,1.0,0.0,0.0,1,10637,214459.1079261725,0.0,1288,0.0,44,213758.9794073611,1.0,1.0,417,1.0,5,1.0,0.0,0.0,208,0.0,0.0,1.0,0.0,1.0,0.0,0,336.0,0.0,0.0,0.0,1.0
4,128687.62627009608,1131,1937,907,672,2,1131,97045.4484970136,1.0,1995.0,1,2000,1.0,7,0.0,0,0.0,0.0,0.0,1.0,0,5925,156832.01462188712,0.0,168,1.0,72,163680.0151842674,0.0,0.0,739,0.0,7,0.0,0.0,1.0,0,0.0,1.0,1.0,0.0,0.0,1.0,0,435.0,0.0,0.0,0.0,0.0
9,314535.49224090966,1850,2004,1833,772,3,1850,185216.8145154394,0.0,2004.0,2,2005,0.0,8,1.0,0,1.0,1.0,0.0,0.0,1,16033,214459.1079261725,0.0,1261,0.0,112,213758.9794073611,1.0,1.0,572,1.0,5,1.0,1.0,0.0,519,0.0,0.0,0.0,0.0,0.0,0.0,0,378.0,0.0,0.0,0.0,1.0
9,314535.49224090966,1792,2003,1792,874,3,1792,185216.8145154394,0.0,2003.0,2,2004,0.0,6,1.0,0,1.0,0.0,0.0,0.0,1,11846,214459.1079261725,0.0,1567,0.0,49,213758.9794073611,1.0,1.0,225,1.0,5,1.0,1.0,0.0,206,0.0,0.0,0.0,1.0,0.0,0.0,0,562.0,0.0,0.0,0.0,1.0
7,128687.62627009608,1826,1915,910,164,1,916,167004.51466870413,0.0,1915.0,1,2005,0.0,7,1.0,910,1.0,0.0,1.0,0.0,1,2500,156832.01462188712,0.0,299,1.0,0,163680.0151842674,1.0,1.0,611,0.0,8,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,1.0,1,0.0,0.0,1.0,0.0,1.0
6,156763.32789581906,1216,1998,1216,402,2,1216,200553.52721353355,1.0,1998.0,2,1998,1.0,5,0.0,0,1.0,0.0,0.0,1.0,0,4500,214459.1079261725,0.0,897,1.0,125,213758.9794073611,1.0,1.0,319,1.0,5,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,116.0,0.0,0.0,0.0,0.0
5,137381.63193054605,999,1962,999,264,1,999,185216.8145154394,1.0,1963.0,1,2001,0.0,6,0.0,0,0.0,1.0,1.0,1.0,0,7758,168202.02373979686,0.0,588,1.0,132,163157.5084968204,0.0,0.0,411,0.0,7,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5,146002.31590615463,1113,1950,1113,264,1,1113,185216.8145154394,0.0,1950.0,1,2007,0.0,5,1.0,0,0.0,1.0,1.0,0.0,1,9600,149947.9506734463,0.0,607,1.0,80,149564.74839271925,1.0,0.0,506,0.0,7,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1.0
5,146002.31590615463,1073,1965,1073,515,2,1073,185216.8145154394,1.0,1965.0,1,1965,1.0,6,0.0,0,0.0,0.0,1.0,1.0,0,10289,149947.9506734463,0.0,836,0.0,0,149564.74839271925,1.0,0.0,237,0.0,7,0.0,0.0,0.0,0,1.0,1.0,1.0,0.0,1.0,0.0,1,168.0,0.0,0.0,0.0,0.0
5,188940.34317285073,1484,1971,1484,487,2,1484,185216.8145154394,1.0,1971.0,2,1971,1.0,7,0.0,0,0.0,0.0,0.0,0.0,1,12243,168202.02373979686,1.0,998,1.0,0,175988.14123661423,1.0,0.0,486,0.0,6,0.0,0.0,0.0,224,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5,128687.62627009608,2414,1900,954,520,2,1766,131268.72241261136,1.0,1970.0,2,1970,1.0,10,0.0,648,0.0,0.0,1.0,0.0,1,10800,148550.43128682298,0.0,664,1.0,0,149991.83282507706,1.0,0.0,290,0.0,4,0.0,0.0,0.0,142,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1.0
4,103151.68859949737,630,1970,630,286,1,630,109448.21770826844,1.0,1970.0,1,2002,0.0,3,0.0,0,0.0,1.0,0.0,1.0,0,1526,229287.87532444185,1.0,515,1.0,0,230871.94185146698,1.0,0.0,115,0.0,8,1.0,0.0,0.0,0,1.0,1.0,1.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0
5,103151.68859949737,1304,1976,264,336,1,616,139308.05304360864,1.0,1976.0,1,1976,1.0,4,0.0,688,1.0,0.0,0.0,0.0,1,2665,229287.87532444185,1.0,0,0.0,24,230871.94185146698,0.0,0.0,264,0.0,6,0.0,1.0,0.0,141,0.0,1.0,1.0,0.0,0.0,1.0,1,0.0,0.0,1.0,0.0,1.0
6,146002.31590615463,1578,1941,806,240,1,958,143562.47168821347,1.0,1941.0,1,1950,0.0,5,0.0,620,0.0,0.0,1.0,0.0,2,9490,148550.43128682298,0.0,403,1.0,0,149991.83282507706,1.0,0.0,238,0.0,7,0.0,0.0,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
6,192705.45493488692,1456,2006,728,429,2,728,239751.77464930317,0.0,2006.0,2,2006,1.0,8,1.0,728,1.0,0.0,0.0,1.0,0,15578,214459.1079261725,1.0,0,0.0,0,213758.9794073611,1.0,0.0,728,0.0,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.0
5,146002.31590615463,1269,1960,1269,308,1,1269,185216.8145154394,1.0,1964.0,1,1960,1.0,6,0.0,0,0.0,0.0,1.0,0.0,1,7931,148550.43128682298,0.0,374,1.0,0,194305.49793707748,0.0,0.0,363,0.0,6,0.0,0.0,1.0,0,1.0,1.0,1.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0
5,128687.62627009608,886,1938,190,273,1,886,97045.4484970136,1.0,1938.0,1,1996,1.0,4,0.0,0,0.0,0.0,0.0,1.0,0,5784,149947.9506734463,0.0,0,1.0,20,149564.74839271925,1.0,0.0,190,0.0,8,0.0,0.0,0.0,144,0.0,0.0,1.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0
4,102250.27354713033,720,1920,720,0,0,720,97045.4484970136,1.0,0.0,1,1950,1.0,4,0.0,0,0.0,0.0,1.0,1.0,0,7879,148550.43128682298,0.0,495,0.0,523,149991.83282507706,0.0,0.0,225,0.0,5,0.0,0.0,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
8,331619.9617807369,3228,1992,3200,546,2,3228,185216.8145154394,0.0,1992.0,3,1993,0.0,10,1.0,0,1.0,1.0,0.0,0.0,1,12692,195245.39979965202,1.0,1231,0.0,75,194305.49793707748,1.0,1.0,1969,0.0,5,1.0,0.0,0.0,264,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,1.0
7,125784.83719984665,1820,1925,1026,240,1,1133,143562.47168821347,1.0,1925.0,2,1950,1.0,8,0.0,687,1.0,0.0,1.0,1.0,0,9120,148550.43128682298,0.0,329,1.0,100,149991.83282507706,0.0,1.0,697,0.0,6,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5,137381.63193054605,899,1967,864,288,1,899,185216.8145154394,1.0,1967.0,1,2004,0.0,5,0.0,0,1.0,1.0,1.0,1.0,0,7800,167725.35766726418,0.0,450,0.0,0,163157.5084968204,1.0,1.0,414,0.0,7,0.0,1.0,0.0,64,0.0,0.0,1.0,0.0,0.0,0.0,0,89.0,0.0,0.0,0.0,0.0
5,146002.31590615463,912,1958,912,297,1,912,185216.8145154394,1.0,1958.0,1,1985,1.0,5,0.0,0,0.0,0.0,1.0,1.0,0,7535,149947.9506734463,0.0,111,0.0,285,149564.74839271925,1.0,0.0,522,0.0,7,0.0,1.0,0.0,12,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
6,108990.02322299722,1218,1973,672,264,1,672,139308.05304360864,1.0,1973.0,1,1973,1.0,7,0.0,546,0.0,0.0,1.0,1.0,0,1890,167725.35766726418,0.0,356,1.0,28,163157.5084968204,0.0,0.0,316,0.0,5,0.0,0.0,1.0,144,1.0,1.0,1.0,0.0,0.0,1.0,1,285.0,0.0,0.0,0.0,0.0
7,224868.92407805694,1768,2005,866,603,2,866,239751.77464930317,0.0,2005.0,2,2005,0.0,7,1.0,902,1.0,1.0,0.0,1.0,0,9803,214459.1079261725,1.0,400,0.0,108,213758.9794073611,1.0,0.0,466,0.0,5,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0
5,128741.58806723716,1214,1965,1214,461,2,1214,185216.8145154394,1.0,1965.0,1,1965,1.0,6,0.0,0,0.0,0.0,1.0,1.0,0,9170,149947.9506734463,0.0,698,1.0,0,149564.74839271925,0.0,1.0,420,0.0,7,0.0,0.0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
7,210053.6806690568,1801,1959,1501,484,2,1801,185216.8145154394,1.0,1959.0,2,1997,1.0,6,0.0,0,0.0,0.0,1.0,0.0,2,15602,148550.43128682298,0.0,1247,0.0,54,194305.49793707748,1.0,0.0,254,0.0,8,0.0,1.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
6,146518.03947909526,1322,1974,855,440,2,855,139308.05304360864,1.0,1974.0,2,1974,1.0,6,0.0,467,0.0,0.0,1.0,0.0,1,2308,133491.2993488691,0.0,257,1.0,0,175988.14123661423,1.0,0.0,103,0.0,5,0.0,0.0,0.0,260,1.0,1.0,1.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0
5,128687.62627009608,1960,1952,960,400,2,960,134435.21499605573,1.0,1952.0,2,1952,1.0,10,0.0,1000,0.0,0.0,1.0,1.0,0,7596,148550.43128682298,0.0,0,1.0,0,149991.83282507706,0.0,0.0,960,0.0,5,0.0,0.0,1.0,0,1.0,0.0,1.0,0.0,0.0,1.0,0,360.0,0.0,0.0,0.0,0.0
8,186462.03991318255,1911,1993,777,471,2,1065,239751.77464930317,0.0,1993.0,2,1994,0.0,8,1.0,846,1.0,1.0,0.0,0.0,1,9554,214459.1079261725,1.0,380,0.0,81,213758.9794073611,1.0,1.0,397,0.0,5,1.0,0.0,0.0,182,0.0,0.0,0.0,0.0,1.0,0.0,1,125.0,0.0,0.0,0.0,0.0
6,224868.92407805694,1218,2009,1218,676,2,1218,185216.8145154394,0.0,2009.0,2,2009,0.0,4,1.0,0,1.0,1.0,0.0,1.0,0,7862,214459.1079261725,1.0,27,0.0,102,213758.9794073611,1.0,1.0,1191,0.0,5,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0
7,128687.62627009608,1378,1928,689,360,2,689,167004.51466870413,1.0,1928.0,2,2005,0.0,7,0.0,689,0.0,1.0,1.0,0.0,1,9600,149947.9506734463,0.0,141,1.0,0,149564.74839271925,0.0,1.0,548,0.0,9,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,1.0
5,146002.31590615463,1041,1959,1041,270,1,1041,185216.8145154394,1.0,1959.0,1,1959,1.0,6,0.0,0,0.0,0.0,1.0,1.0,0,9600,149947.9506734463,0.0,991,0.0,88,149564.74839271925,1.0,1.0,50,0.0,6,0.0,0.0,0.0,224,1.0,0.0,1.0,0.0,1.0,0.0,0,132.0,0.0,0.0,0.0,0.0
5,146002.31590615463,1363,1951,1008,288,1,1363,185216.8145154394,0.0,1951.0,1,2000,1.0,6,1.0,0,0.0,0.0,1.0,0.0,2,14559,148550.43128682298,0.0,650,1.0,42,149991.83282507706,0.0,1.0,178,0.0,7,0.0,0.0,0.0,324,1.0,0.0,1.0,0.0,0.0,0.0,0,70.0,0.0,0.0,0.0,0.0
7,314535.49224090966,1368,2005,1368,474,2,1368,200553.52721353355,0.0,2005.0,2,2006,0.0,6,1.0,0,1.0,1.0,0.0,0.0,1,6792,214459.1079261725,1.0,0,0.0,35,213758.9794073611,1.0,1.0,1368,0.0,5,0.0,0.0,0.0,132,0.0,0.0,0.0,0.0,1.0,0.0,0,94.0,1.0,0.0,1.0,1.0
5,146002.31590615463,864,1958,864,624,2,864,185216.8145154394,1.0,1964.0,1,1958,1.0,5,0.0,0,0.0,0.0,1.0,1.0,0,9100,214459.1079261725,0.0,521,1.0,0,213758.9794073611,0.0,0.0,169,0.0,5,0.0,0.0,1.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
6,156763.32789581906,1080,1983,1084,484,2,1080,185216.8145154394,1.0,1983.0,1,1983,1.0,5,0.0,0,1.0,0.0,1.0,1.0,0,9187,214459.1079261725,0.0,336,1.0,0,213758.9794073611,1.0,0.0,748,0.0,5,0.0,0.0,0.0,120,0.0,1.0,1.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0
5,210053.6806690568,789,1926,768,200,1,789,114156.18421468866,1.0,1926.0,1,1950,1.0,5,0.0,0,0.0,0.0,1.0,1.0,0,10594,148550.43128682298,0.0,0,1.0,0,149991.83282507706,0.0,0.0,768,0.0,5,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
10,314535.49224090966,2020,2009,2006,900,3,2020,185216.8145154394,0.0,2009.0,2,2009,0.0,9,0.0,0,0.0,0.0,0.0,0.0,1,12220,229287.87532444185,0.0,1436,0.0,54,230871.94185146698,1.0,1.0,570,1.0,5,1.0,1.0,0.0,156,1.0,0.0,1.0,1.0,0.0,0.0,1,305.0,1.0,0.0,1.0,1.0
6,188940.34317285073,2119,1972,689,583,2,1378,169968.11025501642,1.0,1972.0,2,1972,1.0,7,0.0,741,0.0,0.0,1.0,0.0,1,10448,167725.35766726418,0.0,0,0.0,104,163157.5084968204,1.0,0.0,689,0.0,6,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,0.0,1,333.0,0.0,0.0,0.0,0.0
7,331619.9617807369,2344,1996,1264,889,3,1277,239751.77464930317,0.0,1996.0,2,1997,0.0,7,1.0,1067,1.0,1.0,0.0,0.0,1,10208,214459.1079261725,1.0,0,0.0,0,213758.9794073611,1.0,1.0,1264,0.0,5,0.0,0.0,0.0,220,0.0,0.0,0.0,0.0,1.0,0.0,1,921.0,0.0,0.0,0.0,0.0
6,197852.95625689375,1796,1998,794,546,2,882,239751.77464930317,1.0,1998.0,2,1998,1.0,7,0.0,914,1.0,0.0,0.0,1.0,0,9531,214459.1079261725,1.0,706,0.0,36,213758.9794073611,1.0,1.0,88,0.0,5,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0
7,210053.6806690568,2080,1926,1276,282,1,1276,167004.51466870413,0.0,1926.0,1,2004,0.0,9,1.0,804,0.0,1.0,0.0,0.0,2,10918,149947.9506734463,1.0,0,1.0,0,149564.74839271925,0.0,1.0,1276,0.0,9,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,1.0
4,128687.62627009608,1294,1900,0,0,0,694,131268.72241261136,1.0,0.0,2,2000,1.0,7,0.0,600,0.0,0.0,0.0,1.0,0,10800,149947.9506734463,0.0,0,0.0,114,149564.74839271925,0.0,0.0,0,0.0,7,0.0,0.0,0.0,220,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
6,146002.31590615463,1244,1957,1244,336,1,1244,185216.8145154394,1.0,1957.0,1,1957,1.0,6,0.0,0,0.0,0.0,1.0,0.0,2,11988,214459.1079261725,0.0,777,1.0,40,213758.9794073611,1.0,1.0,467,0.0,6,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,1.0
6,125784.83719984665,1664,1947,1004,420,2,1004,143562.47168821347,1.0,1950.0,2,1950,1.0,7,0.0,660,0.0,0.0,1.0,0.0,2,5000,229287.87532444185,0.0,399,1.0,24,230871.94185146698,0.0,1.0,605,0.0,7,0.0,0.0,1.0,0,1.0,0.0,1.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,1.0
10,128741.58806723716,4676,2007,3138,884,3,3138,239751.77464930317,0.0,2007.0,3,2008,0.0,11,0.0,1538,1.0,0.0,0.0,0.0,1,40094,229287.87532444185,0.0,2260,0.0,406,230871.94185146698,0.0,1.0,878,1.0,5,1.0,1.0,0.0,208,0.0,0.0,0.0,1.0,0.0,0.0,1,762.0,1.0,0.0,1.0,1.0
7,331619.9617807369,2398,1996,1379,834,3,1383,239751.77464930317,0.0,1996.0,2,1997,0.0,8,1.0,1015,1.0,1.0,0.0,0.0,1,11787,214459.1079261725,1.0,719,0.0,60,213758.9794073611,1.0,1.0,660,0.0,5,1.0,1.0,0.0,239,0.0,0.0,0.0,0.0,0.0,0.0,1,594.0,0.0,0.0,0.0,0.0
7,224868.92407805694,1266,2005,1257,453,2,1266,185216.8145154394,0.0,2005.0,2,2005,0.0,6,1.0,0,1.0,1.0,0.0,0.0,1,7500,214459.1079261725,1.0,0,1.0,144,213758.9794073611,1.0,1.0,1257,0.0,5,0.0,0.0,0.0,38,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5,146002.31590615463,928,1956,928,252,1,928,185216.8145154394,1.0,1956.0,1,2000,1.0,4,0.0,0,0.0,0.0,0.0,1.0,0,13300,148550.43128682298,1.0,377,1.0,0,149991.83282507706,1.0,0.0,551,0.0,7,0.0,0.0,0.0,261,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
9,314535.49224090966,2713,2008,1452,858,3,1476,239751.77464930317,0.0,2008.0,2,2008,0.0,11,0.0,1237,1.0,0.0,0.0,0.0,1,14948,214459.1079261725,0.0,1330,0.0,66,213758.9794073611,1.0,1.0,122,1.0,5,1.0,1.0,0.0,126,0.0,0.0,0.0,1.0,0.0,0.0,1,268.0,1.0,0.0,1.0,1.0
4,128741.58806723716,605,1920,528,0,0,605,97045.4484970136,1.0,0.0,1,2002,1.0,5,0.0,0,0.0,0.0,1.0,1.0,0,9098,148550.43128682298,0.0,348,0.0,0,149991.83282507706,0.0,1.0,180,0.0,7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
6,210053.6806690568,2515,1957,2035,484,2,2515,185216.8145154394,0.0,1975.0,3,1975,1.0,9,1.0,0,1.0,0.0,1.0,0.0,2,32668,162009.0657984921,0.0,1219,0.0,0,149991.83282507706,1.0,0.0,816,0.0,3,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
6,242600.8788102882,1509,1988,1461,600,2,1509,169968.11025501642,0.0,1988.0,2,1989,0.0,5,1.0,0,0.0,1.0,0.0,0.0,1,10200,167725.35766726418,1.0,783,0.0,0,163157.5084968204,1.0,1.0,678,0.0,5,1.0,0.0,0.0,224,1.0,0.0,1.0,0.0,1.0,0.0,0,219.0,0.0,0.0,0.0,0.0
6,125784.83719984665,1362,1920,611,502,2,751,167004.51466870413,1.0,1920.0,2,1999,1.0,6,0.0,611,0.0,0.0,0.0,1.0,0,6155,148550.43128682298,0.0,0,0.0,0,149991.83282507706,0.0,1.0,611,0.0,8,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0
5,146002.31590615463,827,1955,0,392,1,827,185216.8145154394,1.0,1967.0,1,2007,1.0,5,0.0,0,0.0,0.0,0.0,0.0,1,7200,214459.1079261725,0.0,0,1.0,0,213758.9794073611,0.0,1.0,0,0.0,7,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
1,125784.83719984665,334,1946,0,0,0,334,185216.8145154394,0.0,0.0,1,1950,0.0,2,0.0,0,0.0,0.0,0.0,1.0,0,5000,214459.1079261725,0.0,0,0.0,0,213758.9794073611,0.0,0.0,0,0.0,3,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
8,192705.45493488692,1414,2004,707,403,2,707,239751.77464930317,0.0,2004.0,2,2004,0.0,6,1.0,707,1.0,1.0,0.0,0.0,1,9056,214459.1079261725,0.0,0,0.0,35,213758.9794073611,1.0,1.0,707,1.0,5,0.0,1.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,1.0
5,128741.58806723716,1347,1910,1117,0,0,820,131268.72241261136,1.0,0.0,1,1991,1.0,5,0.0,527,0.0,0.0,0.0,1.0,0,7000,149947.9506734463,1.0,969,0.0,0,149564.74839271925,0.0,0.0,148,0.0,7,1.0,0.0,0.0,85,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
7,197852.95625689375,1724,1998,880,527,2,880,239751.77464930317,1.0,1998.0,2,1999,0.0,8,0.0,844,1.0,1.0,0.0,1.0,0,8924,214459.1079261725,1.0,0,0.0,155,213758.9794073611,1.0,1.0,880,0.0,5,0.0,1.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0
4,146002.31590615463,864,1972,864,576,2,864,185216.8145154394,1.0,1980.0,1,1972,1.0,5,0.0,0,0.0,0.0,1.0,1.0,0,12735,149947.9506734463,0.0,600,1.0,0,149564.74839271925,0.0,0.0,264,0.0,5,0.0,0.0,1.0,216,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5,137381.63193054605,1159,1968,1051,336,1,1159,185216.8145154394,1.0,1968.0,1,1968,1.0,7,0.0,0,0.0,0.0,1.0,0.0,1,11553,168202.02373979686,0.0,673,1.0,0,175988.14123661423,1.0,0.0,378,0.0,5,0.0,0.0,0.0,466,1.0,1.0,0.0,0.0,0.0,0.0,1,188.0,0.0,0.0,0.0,0.0
8,197852.95625689375,1601,2001,1581,670,2,1601,185216.8145154394,0.0,2001.0,2,2002,0.0,6,1.0,0,1.0,1.0,0.0,0.0,1,11423,214459.1079261725,1.0,1358,0.0,0,213758.9794073611,1.0,1.0,223,0.0,5,1.0,0.0,0.0,180,0.0,0.0,1.0,0.0,1.0,0.0,0,479.0,0.0,0.0,0.0,0.0
9,242600.8788102882,1838,2006,1838,765,3,1838,185216.8145154394,0.0,2006.0,2,2006,0.0,8,0.0,0,1.0,0.0,0.0,0.0,1,14601,214459.1079261725,0.0,1260,0.0,68,213758.9794073611,1.0,1.0,578,1.0,5,1.0,1.0,0.0,270,0.0,0.0,1.0,1.0,0.0,0.0,0,584.0,0.0,0.0,0.0,1.0
8,331619.9617807369,2285,2000,969,648,3,997,239751.77464930317,0.0,2000.0,2,2000,0.0,8,1.0,1288,1.0,1.0,0.0,0.0,1,11000,214459.1079261725,1.0,0,0.0,56,213758.9794073611,0.0,1.0,969,0.0,5,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1,72.0,0.0,0.0,0.0,0.0
7,188940.34317285073,1680,1998,1650,583,2,1680,185216.8145154394,0.0,1998.0,2,1999,0.0,7,1.0,0,1.0,1.0,0.0,0.0,1,10140,214459.1079261725,0.0,144,0.0,73,213758.9794073611,1.0,1.0,379,1.0,5,0.0,1.0,0.0,78,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
7,146002.31590615463,767,1998,723,367,1,767,200553.52721353355,1.0,1998.0,1,1998,1.0,4,0.0,0,1.0,0.0,0.0,1.0,0,4058,149947.9506734463,1.0,584,0.0,40,149564.74839271925,1.0,1.0,0,0.0,5,1.0,1.0,0.0,120,0.0,0.0,1.0,0.0,0.0,0.0,0,182.0,0.0,0.0,0.0,0.0
7,192705.45493488692,1496,2006,654,426,2,664,239751.77464930317,0.0,2006.0,2,2006,0.0,7,1.0,832,1.0,1.0,0.0,0.0,1,17104,214459.1079261725,1.0,554,0.0,24,213758.9794073611,1.0,1.0,100,0.0,5,1.0,0.0,0.0,100,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,1.0,1.0,1.0
7,188940.34317285073,2183,1988,1204,786,3,1377,143562.47168821347,0.0,1988.0,2,1988,0.0,9,1.0,806,1.0,1.0,0.0,1.0,0,13837,167725.35766726418,1.0,1002,1.0,0,163157.5084968204,1.0,0.0,0,0.0,5,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,178.0,0.0,0.0,0.0,0.0
6,125784.83719984665,1635,1923,1065,440,2,915,143562.47168821347,1.0,1950.0,1,1950,1.0,6,0.0,720,0.0,0.0,0.0,0.0,1,8737,148550.43128682298,1.0,300,1.0,38,194305.49793707748,0.0,1.0,765,0.0,7,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,1.0
